prompt_level,left_condition,right_condition,left_architecture,right_architecture,conversation_no,topic,topic_key,same_input_route_similarity,architecture_route_displacement,alignment_path,analysis_role
P0,C1-P0,C4-P0,C1,C4,4320,Crime,crime,0.5494266550457998,0.4505733449542002,"[[0,0],[1,0],[2,1],[3,2],[4,3],[5,4],[6,5],[7,6],[8,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C1-P0,C4-P0,C1,C4,4336,Crime,crime,0.5167634773120899,0.48323652268791006,"[[0,0],[1,1],[2,2],[2,3],[3,4],[4,5],[5,6],[6,7],[7,8],[8,9],[9,10],[10,10],[11,11]]",exploratory
P0,C1-P0,C4-P0,C1,C4,4340,Crime,crime,0.46996907653104825,0.5300309234689518,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C1-P0,C4-P0,C1,C4,4048,Drug Testing,drug testing,0.39760472299494287,0.6023952770050571,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C1-P0,C4-P0,C1,C4,4330,Drug Testing,drug testing,0.46546854422998163,0.5345314557700184,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C1-P0,C4-P0,C1,C4,4103,Family Finance,family finance,0.39011023336527295,0.609889766634727,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C1-P0,C4-P0,C1,C4,4104,Family Finance,family finance,0.5091682606810946,0.49083173931890545,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C1-P0,C4-P0,C1,C4,4353,Family Finance,family finance,0.4316357580509603,0.5683642419490397,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C1-P0,C4-P0,C1,C4,4379,Family Finance,family finance,0.3115688621372493,0.6884311378627507,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C1-P0,C4-P0,C1,C4,4688,Family Finance,family finance,0.5125962286859036,0.4874037713140964,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C1-P0,C4-P0,C1,C4,3389,Football,football,0.281659546477373,0.718340453522627,"[[0,0],[1,0],[2,1],[3,2],[4,3],[5,4],[6,5],[7,6],[8,7],[9,8],[10,9],[11,10],[11,11]]",exploratory
P0,C1-P0,C4-P0,C1,C4,4060,Job Benefits,job benefits,0.49046642787630035,0.5095335721236997,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C1-P0,C4-P0,C1,C4,4109,Job Benefits,job benefits,0.463228302269456,0.536771697730544,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C1-P0,C4-P0,C1,C4,4171,Job Benefits,job benefits,0.45664264777891705,0.543357352221083,"[[0,0],[1,0],[2,1],[3,2],[4,3],[5,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C1-P0,C4-P0,C1,C4,4319,Job Benefits,job benefits,0.3242274537089601,0.6757725462910399,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C1-P0,C4-P0,C1,C4,4628,Job Benefits,job benefits,0.3094631317145048,0.6905368682854952,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C1-P0,C4-P0,C1,C4,4168,Music,music,0.4630401126215383,0.5369598873784617,"[[0,0],[1,0],[2,1],[3,2],[4,3],[5,4],[6,5],[7,6],[8,7],[9,8],[10,9],[11,10],[11,11]]",exploratory
P0,C1-P0,C4-P0,C1,C4,4312,Music,music,0.41850468633772475,0.5814953136622752,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C1-P0,C4-P0,C1,C4,4082,News Media,news media,0.38220151379036627,0.6177984862096337,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C1-P0,C4-P0,C1,C4,4177,News Media,news media,0.47199009956818394,0.5280099004318161,"[[0,0],[1,1],[2,1],[3,2],[4,3],[5,4],[6,5],[7,6],[8,7],[9,8],[10,9],[11,10],[11,11]]",exploratory
P0,C1-P0,C4-P0,C1,C4,4345,News Media,news media,0.35885169773651315,0.6411483022634868,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C1-P0,C4-P0,C1,C4,4611,News Media,news media,0.498262959446348,0.501737040553652,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C1-P0,C4-P0,C1,C4,4362,Public Education,public education,0.4411706470816249,0.5588293529183751,"[[0,0],[1,0],[2,1],[3,2],[4,3],[5,4],[6,5],[7,6],[8,7],[9,8],[10,9],[11,10],[11,11]]",exploratory
P0,C1-P0,C4-P0,C1,C4,4096,Recycling,recycling,0.5451078132587526,0.45489218674124743,"[[0,0],[1,1],[2,2],[3,2],[4,3],[5,4],[6,5],[7,6],[8,7],[9,8],[10,9],[11,10],[11,11]]",exploratory
P0,C1-P0,C4-P0,C1,C4,4329,Recycling,recycling,0.45900071105921103,0.540999288940789,"[[0,0],[1,0],[2,1],[3,2],[4,3],[5,4],[6,5],[7,6],[8,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C1-P0,C4-P0,C1,C4,4358,Recycling,recycling,0.5147233682103558,0.4852766317896442,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C1-P0,C4-P0,C1,C4,4360,Social Change,social change,0.43151658400095305,0.568483415999047,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C1-P0,C4-P0,C1,C4,2451,Soviet Union,soviet union,0.5202407041003771,0.47975929589962285,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C1-P0,C4-P0,C1,C4,4333,Taxes,taxes,0.07047628420638985,0.9295237157936102,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C1-P0,C4-P0,C1,C4,4372,Taxes,taxes,0.14790455515918588,0.8520954448408141,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C1-P0,C4-P0,C1,C4,4036,Trial By Jury,trial by jury,0.4812815261822402,0.5187184738177598,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C1-P0,C4-P0,C1,C4,4148,Trial By Jury,trial by jury,0.45834436988329963,0.5416556301167004,"[[0,0],[1,0],[2,1],[3,2],[4,3],[5,4],[6,5],[7,6],[8,7],[9,8],[10,9],[11,10],[11,11]]",exploratory
P0,C1-P0,C4-P0,C1,C4,4152,Trial By Jury,trial by jury,0.49281452948701154,0.5071854705129885,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C1-P0,C4-P0,C1,C4,4321,Trial By Jury,trial by jury,0.47722311609140444,0.5227768839085956,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C1-P0,C4-P0,C1,C4,4327,Trial By Jury,trial by jury,0.3983302145167784,0.6016697854832216,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C1-P0,C4-P0,C1,C4,4617,Trial By Jury,trial by jury,0.3953652076045483,0.6046347923954517,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C1-P0,C4-P0,C1,C4,2095,Weather Climate,weather climate,0.3684184859868458,0.6315815140131542,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4382,Air Pollution,air pollution,0.5400908999455418,0.4599091000544582,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4339,Buying A Car,buying a car,0.41664846697355606,0.5833515330264439,"[[0,0],[1,0],[2,1],[3,2],[4,3],[5,4],[6,5],[7,6],[8,7],[9,8],[10,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4356,Buying A Car,buying a car,0.292857730598728,0.707142269401272,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4133,Capital Punishment,capital punishment,0.41793293594055203,0.582067064059448,"[[0,0],[0,1],[1,2],[2,3],[3,4],[4,5],[5,6],[6,7],[7,8],[8,9],[9,10],[10,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4341,Capital Punishment,capital punishment,0.5004787703237366,0.49952122967626345,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,3902,Care Of The Elderly,care of the elderly,0.534356414614017,0.46564358538598305,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4108,Care Of The Elderly,care of the elderly,0.5764586982828752,0.4235413017171248,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4166,Care Of The Elderly,care of the elderly,0.4201470330474574,0.5798529669525426,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4619,Care Of The Elderly,care of the elderly,0.445323328980307,0.554676671019693,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4646,Care Of The Elderly,care of the elderly,0.4299501648009646,0.5700498351990354,"[[0,0],[1,0],[2,1],[3,2],[4,3],[5,4],[6,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4877,Child Care,child care,0.5125295957386165,0.48747040426138355,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4316,Crime,crime,0.5986149174984314,0.40138508250156857,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4320,Crime,crime,0.52246283901348,0.47753716098652,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4336,Crime,crime,0.6321105519475363,0.3678894480524637,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4340,Crime,crime,0.6041110746091081,0.39588892539089193,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4048,Drug Testing,drug testing,0.4901510758929736,0.5098489241070264,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4330,Drug Testing,drug testing,0.5103696138300695,0.4896303861699305,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4103,Family Finance,family finance,0.36569136111725276,0.6343086388827472,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4104,Family Finance,family finance,0.5401695334120109,0.4598304665879891,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4353,Family Finance,family finance,0.5249941037640729,0.47500589623592715,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4379,Family Finance,family finance,0.36146611004796025,0.6385338899520397,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4688,Family Finance,family finance,0.402499098550689,0.597500901449311,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,3389,Football,football,0.37323767963927745,0.6267623203607225,"[[0,0],[1,1],[2,1],[3,2],[4,3],[5,4],[6,5],[7,6],[8,7],[9,8],[10,9],[11,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4060,Job Benefits,job benefits,0.5044633465458765,0.49553665345412345,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4109,Job Benefits,job benefits,0.5219089298757233,0.47809107012427665,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4171,Job Benefits,job benefits,0.5610630888729429,0.43893691112705713,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4319,Job Benefits,job benefits,0.502685398243639,0.497314601756361,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4628,Job Benefits,job benefits,0.4501173343772652,0.5498826656227348,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4168,Music,music,0.4318786406539542,0.5681213593460458,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4312,Music,music,0.4877673611643004,0.5122326388356996,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4082,News Media,news media,0.4452042178291138,0.5547957821708862,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4177,News Media,news media,0.4169054080495206,0.5830945919504794,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4345,News Media,news media,0.40203150800715415,0.5979684919928459,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4611,News Media,news media,0.4541867376497567,0.5458132623502433,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4362,Public Education,public education,0.5973146661184425,0.4026853338815575,"[[0,0],[1,1],[2,2],[2,3],[3,4],[4,5],[5,6],[6,7],[7,8],[8,9],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4096,Recycling,recycling,0.5119203848670788,0.4880796151329212,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4329,Recycling,recycling,0.47013799496781983,0.5298620050321802,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4358,Recycling,recycling,0.5067325983462092,0.4932674016537908,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4360,Social Change,social change,0.4169525612473426,0.5830474387526574,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,2451,Soviet Union,soviet union,0.2015919864566933,0.7984080135433067,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4333,Taxes,taxes,0.3765337432973882,0.6234662567026118,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4372,Taxes,taxes,0.2654269204534251,0.7345730795465749,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4036,Trial By Jury,trial by jury,0.5023809704690603,0.4976190295309397,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4148,Trial By Jury,trial by jury,0.48790879317919444,0.5120912068208056,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4152,Trial By Jury,trial by jury,0.487776168606878,0.512223831393122,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4321,Trial By Jury,trial by jury,0.5726516145328868,0.4273483854671132,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4327,Trial By Jury,trial by jury,0.40153716337695167,0.5984628366230483,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4617,Trial By Jury,trial by jury,0.3863853650760698,0.6136146349239302,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C3-P0,C2,C3,2095,Weather Climate,weather climate,0.3789601289941741,0.6210398710058259,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4382,Air Pollution,air pollution,0.5799956531413082,0.4200043468586918,"[[0,0],[1,1],[2,1],[3,2],[4,3],[5,4],[6,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4339,Buying A Car,buying a car,0.31745925147385023,0.6825407485261498,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4356,Buying A Car,buying a car,0.4352622170568118,0.5647377829431882,"[[0,0],[0,1],[1,2],[2,3],[3,4],[4,5],[5,6],[6,7],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4133,Capital Punishment,capital punishment,0.46193657143117484,0.5380634285688252,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4341,Capital Punishment,capital punishment,0.5201951836533925,0.47980481634660754,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,3902,Care Of The Elderly,care of the elderly,0.5193799881617411,0.48062001183825886,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4108,Care Of The Elderly,care of the elderly,0.5092229811632156,0.4907770188367844,"[[0,0],[1,1],[2,2],[2,3],[3,4],[4,5],[5,6],[6,7],[7,8],[8,9],[9,10],[10,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4166,Care Of The Elderly,care of the elderly,0.40576060539973724,0.5942393946002628,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4619,Care Of The Elderly,care of the elderly,0.5457871016187565,0.45421289838124346,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4646,Care Of The Elderly,care of the elderly,0.4222853481701899,0.5777146518298101,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4325,Child Care,child care,0.538481115901636,0.46151888409836395,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4877,Child Care,child care,0.5291883589165487,0.4708116410834513,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4316,Crime,crime,0.6489165833341652,0.35108341666583476,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4320,Crime,crime,0.6313205653517626,0.3686794346482374,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4336,Crime,crime,0.6135226376489062,0.38647736235109376,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4340,Crime,crime,0.6084098965662572,0.3915901034337428,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4048,Drug Testing,drug testing,0.5152060661342031,0.48479393386579694,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4330,Drug Testing,drug testing,0.5655693796409968,0.43443062035900315,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4103,Family Finance,family finance,0.5123858234954823,0.48761417650451766,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4104,Family Finance,family finance,0.45029506030993216,0.5497049396900678,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4353,Family Finance,family finance,0.5521992977082972,0.44780070229170277,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4379,Family Finance,family finance,0.4995671194397884,0.5004328805602116,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4688,Family Finance,family finance,0.5079252839968929,0.49207471600310715,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,3389,Football,football,0.35477512958404445,0.6452248704159556,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4060,Job Benefits,job benefits,0.5052243780504004,0.49477562194959956,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4109,Job Benefits,job benefits,0.40248186045807177,0.5975181395419282,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4171,Job Benefits,job benefits,0.5972881608907794,0.4027118391092206,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7],[8,8],[9,9],[10,10],[11,11]]",exploratory
