source,condition,architecture,prompt_level,conversation_no,topic,topic_key,n_words,n_bins,n_microchunks,route_representation,n_sampled_word_occurrences,n_unique_sampled_words,sampled_unique_coverage,sampled_overlap_rate,status,topic_pool_size,nearest_sibling_no,nearest_sibling_similarity
SB,SB,SB,SB,3099,Child Care,child care,1691,12,24,full-coverage,1691,1691,1.0,0.0,eligible,28,2854,0.4343913263026714
SB,SB,SB,SB,3105,Capital Punishment,capital punishment,1398,12,24,full-coverage,1398,1398,1.0,0.0,eligible,32,2717,0.45264476800613196
SB,SB,SB,SB,3107,Job Benefits,job benefits,1374,12,24,full-coverage,1374,1374,1.0,0.0,eligible,26,2897,0.3868639966613511
SB,SB,SB,SB,3111,Crime,crime,1587,12,24,full-coverage,1587,1587,1.0,0.0,eligible,27,4752,0.36918137771630444
SB,SB,SB,SB,3113,Trial By Jury,trial by jury,1225,12,24,full-coverage,1225,1225,1.0,0.0,eligible,31,2380,0.5297158966018485
SB,SB,SB,SB,3118,Trial By Jury,trial by jury,1171,12,24,full-coverage,1171,1171,1.0,0.0,eligible,31,2749,0.47699010728118063
SB,SB,SB,SB,3121,Social Change,social change,1483,12,24,full-coverage,1483,1483,1.0,0.0,eligible,17,3140,0.3987305800038058
SB,SB,SB,SB,3124,Weather Climate,weather climate,1613,12,24,full-coverage,1613,1613,1.0,0.0,eligible,20,3596,0.40643207574543083
SB,SB,SB,SB,3130,Recycling,recycling,1535,12,24,full-coverage,1535,1535,1.0,0.0,eligible,35,2111,0.5118775668589646
SB,SB,SB,SB,3131,Care Of The Elderly,care of the elderly,1514,12,24,full-coverage,1514,1514,1.0,0.0,eligible,28,4646,0.4881671550777119
SB,SB,SB,SB,3134,Public Education,public education,1361,12,24,full-coverage,1361,1361,1.0,0.0,eligible,32,2316,0.42863724190507435
SB,SB,SB,SB,3135,Child Care,child care,1557,12,24,full-coverage,1557,1557,1.0,0.0,eligible,28,2325,0.4104701653247017
SB,SB,SB,SB,3140,Social Change,social change,1148,12,12,full-coverage,1148,1148,1.0,0.0,eligible,17,2826,0.4155581859624895
SB,SB,SB,SB,3143,Crime,crime,1327,12,24,full-coverage,1327,1327,1.0,0.0,eligible,27,4752,0.4530204809051189
SB,SB,SB,SB,3148,Air Pollution,air pollution,1361,12,24,full-coverage,1361,1361,1.0,0.0,eligible,24,3887,0.3671452639081565
SB,SB,SB,SB,3150,Capital Punishment,capital punishment,1567,12,24,full-coverage,1567,1567,1.0,0.0,eligible,32,2064,0.49994052837235525
SB,SB,SB,SB,3151,Drug Testing,drug testing,1436,12,24,full-coverage,1436,1436,1.0,0.0,eligible,27,4049,0.39651293141710453
SB,SB,SB,SB,3152,Music,music,1317,12,24,full-coverage,1317,1317,1.0,0.0,eligible,25,3747,0.3944796996939205
SB,SB,SB,SB,3154,Recycling,recycling,1407,12,24,full-coverage,1407,1407,1.0,0.0,eligible,35,2376,0.4128052907531087
SB,SB,SB,SB,3156,Recycling,recycling,1073,12,12,full-coverage,1073,1073,1.0,0.0,eligible,35,2289,0.38130221480288706
SB,SB,SB,SB,3162,Trial By Jury,trial by jury,844,12,12,full-coverage,844,844,1.0,0.0,eligible,31,3113,0.43345243426182356
SB,SB,SB,SB,3168,Drug Testing,drug testing,988,12,12,full-coverage,988,988,1.0,0.0,eligible,27,3151,0.3902794270264087
SB,SB,SB,SB,3173,Buying A Car,buying a car,406,12,12,full-coverage,406,406,1.0,0.0,eligible,34,3003,0.3503627395373189
SB,SB,SB,SB,3174,Drug Testing,drug testing,1021,12,12,full-coverage,1021,1021,1.0,0.0,eligible,27,2759,0.39483462960863835
SB,SB,SB,SB,3185,Weather Climate,weather climate,1190,12,24,full-coverage,1190,1190,1.0,0.0,eligible,20,2772,0.46262622467355496
SB,SB,SB,SB,3187,Care Of The Elderly,care of the elderly,801,12,12,full-coverage,801,801,1.0,0.0,eligible,28,3131,0.42783636885969345
SB,SB,SB,SB,3191,Care Of The Elderly,care of the elderly,927,12,12,full-coverage,927,927,1.0,0.0,eligible,28,3770,0.4657851069978687
SB,SB,SB,SB,3194,Recycling,recycling,967,12,12,full-coverage,967,967,1.0,0.0,eligible,35,2111,0.5040266030661076
SB,SB,SB,SB,3195,Family Finance,family finance,957,12,12,full-coverage,957,957,1.0,0.0,eligible,28,4079,0.4366584362138791
SB,SB,SB,SB,3200,Family Finance,family finance,1291,12,24,full-coverage,1291,1291,1.0,0.0,eligible,28,2515,0.5114749076726897
SB,SB,SB,SB,3201,Recycling,recycling,922,12,12,full-coverage,922,922,1.0,0.0,eligible,35,2249,0.5209750189611422
SB,SB,SB,SB,3204,Care Of The Elderly,care of the elderly,959,12,12,full-coverage,959,959,1.0,0.0,eligible,28,3057,0.4315404713538328
SB,SB,SB,SB,3207,Care Of The Elderly,care of the elderly,1064,12,12,full-coverage,1064,1064,1.0,0.0,eligible,28,3946,0.40643349759726377
SB,SB,SB,SB,3208,Child Care,child care,427,12,12,full-coverage,427,427,1.0,0.0,eligible,28,3099,0.4163678600767251
SB,SB,SB,SB,3215,Weather Climate,weather climate,665,12,12,full-coverage,665,665,1.0,0.0,eligible,20,3124,0.3501469806193328
SB,SB,SB,SB,3216,Public Education,public education,828,12,12,full-coverage,828,828,1.0,0.0,eligible,32,2168,0.4029824131631806
SB,SB,SB,SB,3227,Music,music,722,12,12,full-coverage,722,722,1.0,0.0,eligible,25,4334,0.3783387802945354
SB,SB,SB,SB,3230,Music,music,415,12,12,full-coverage,415,415,1.0,0.0,eligible,25,2366,0.3653993254308955
SB,SB,SB,SB,3236,Recycling,recycling,956,12,12,full-coverage,956,956,1.0,0.0,eligible,35,2249,0.4112185419940616
SB,SB,SB,SB,3242,Drug Testing,drug testing,1016,12,12,full-coverage,1016,1016,1.0,0.0,eligible,27,2537,0.3683465800041553
SB,SB,SB,SB,3244,Air Pollution,air pollution,959,12,12,full-coverage,959,959,1.0,0.0,eligible,24,4771,0.34606274753369126
SB,SB,SB,SB,3246,Public Education,public education,993,12,12,full-coverage,993,993,1.0,0.0,eligible,32,3134,0.38247909895521315
SB,SB,SB,SB,3247,Capital Punishment,capital punishment,736,12,12,full-coverage,736,736,1.0,0.0,eligible,32,3150,0.3910728867561637
SB,SB,SB,SB,3255,Air Pollution,air pollution,1110,12,12,full-coverage,1110,1110,1.0,0.0,eligible,24,2121,0.34283286296949456
SB,SB,SB,SB,3256,Capital Punishment,capital punishment,891,12,12,full-coverage,891,891,1.0,0.0,eligible,32,2488,0.3963899807536728
SB,SB,SB,SB,3265,Buying A Car,buying a car,864,12,12,full-coverage,864,864,1.0,0.0,eligible,34,2875,0.44296694996077546
SB,SB,SB,SB,3266,Child Care,child care,1035,12,12,full-coverage,1035,1035,1.0,0.0,eligible,28,4165,0.39966087127209315
SB,SB,SB,SB,3267,News Media,news media,259,12,12,full-coverage,259,259,1.0,0.0,eligible,31,2888,0.4041312852489728
SB,SB,SB,SB,3269,Football,football,1079,12,12,full-coverage,1079,1079,1.0,0.0,eligible,11,3638,0.32644446064034816
SB,SB,SB,SB,3272,Soviet Union,soviet union,606,12,12,full-coverage,606,606,1.0,0.0,eligible,8,2252,0.3651152232077912
SB,SB,SB,SB,3280,News Media,news media,1058,12,12,full-coverage,1058,1058,1.0,0.0,eligible,31,2205,0.40418163486537384
SB,SB,SB,SB,3283,Capital Punishment,capital punishment,817,12,12,full-coverage,817,817,1.0,0.0,eligible,32,3150,0.4261056774369977
SB,SB,SB,SB,3309,Taxes,taxes,849,12,12,full-coverage,849,849,1.0,0.0,eligible,26,3360,0.3862627389656571
SB,SB,SB,SB,3310,Care Of The Elderly,care of the elderly,930,12,12,full-coverage,930,930,1.0,0.0,eligible,28,3052,0.4587539411594376
SB,SB,SB,SB,3313,Crime,crime,852,12,12,full-coverage,852,852,1.0,0.0,eligible,27,3143,0.3650803912380204
SB,SB,SB,SB,3320,Crime,crime,968,12,12,full-coverage,968,968,1.0,0.0,eligible,27,2836,0.32403464893561207
SB,SB,SB,SB,3328,Taxes,taxes,789,12,12,full-coverage,789,789,1.0,0.0,eligible,26,3541,0.39453650922128614
SB,SB,SB,SB,3331,Public Education,public education,583,12,12,full-coverage,583,583,1.0,0.0,eligible,32,2840,0.3912942112473603
SB,SB,SB,SB,3333,Crime,crime,1061,12,12,full-coverage,1061,1061,1.0,0.0,eligible,27,2970,0.3157659408323954
SB,SB,SB,SB,3340,Drug Testing,drug testing,1002,12,12,full-coverage,1002,1002,1.0,0.0,eligible,27,2421,0.30775471391468423
SB,SB,SB,SB,3345,News Media,news media,939,12,12,full-coverage,939,939,1.0,0.0,eligible,31,3002,0.38571674198710937
SB,SB,SB,SB,3355,Music,music,901,12,12,full-coverage,901,901,1.0,0.0,eligible,25,3152,0.3701172973979976
SB,SB,SB,SB,3360,Taxes,taxes,765,12,12,full-coverage,765,765,1.0,0.0,eligible,26,4138,0.4048504442262163
SB,SB,SB,SB,3361,Care Of The Elderly,care of the elderly,959,12,12,full-coverage,959,959,1.0,0.0,eligible,28,2308,0.38562612238280203
SB,SB,SB,SB,3363,Buying A Car,buying a car,1192,12,24,full-coverage,1192,1192,1.0,0.0,eligible,34,2439,0.4037316479724401
SB,SB,SB,SB,3367,Capital Punishment,capital punishment,807,12,12,full-coverage,807,807,1.0,0.0,eligible,32,3150,0.46234536962989325
SB,SB,SB,SB,3372,Drug Testing,drug testing,906,12,12,full-coverage,906,906,1.0,0.0,eligible,27,4703,0.4478506535683775
SB,SB,SB,SB,3375,Public Education,public education,937,12,12,full-coverage,937,937,1.0,0.0,eligible,32,3134,0.3980310818689968
SB,SB,SB,SB,3379,Soviet Union,soviet union,962,12,12,full-coverage,962,962,1.0,0.0,eligible,8,2344,0.3844875798654622
SB,SB,SB,SB,3381,Crime,crime,850,12,12,full-coverage,850,850,1.0,0.0,eligible,27,2836,0.39467021540507574
SB,SB,SB,SB,3386,Buying A Car,buying a car,750,12,12,full-coverage,750,750,1.0,0.0,eligible,34,2875,0.40463828946924596
SB,SB,SB,SB,3389,Football,football,977,12,12,full-coverage,977,977,1.0,0.0,eligible,11,2599,0.3436142678095082
SB,SB,SB,SB,3393,Weather Climate,weather climate,954,12,12,full-coverage,954,954,1.0,0.0,eligible,20,2772,0.39208979651651943
SB,SB,SB,SB,3397,Football,football,669,12,12,full-coverage,669,669,1.0,0.0,eligible,11,3269,0.23419704704235667
SB,SB,SB,SB,3399,Social Change,social change,761,12,12,full-coverage,761,761,1.0,0.0,eligible,17,2379,0.2814240580165822
SB,SB,SB,SB,3402,News Media,news media,918,12,12,full-coverage,918,918,1.0,0.0,eligible,31,2888,0.4887123295716985
SB,SB,SB,SB,3406,Air Pollution,air pollution,871,12,12,full-coverage,871,871,1.0,0.0,eligible,24,3574,0.3724734619482938
SB,SB,SB,SB,3411,Buying A Car,buying a car,902,12,12,full-coverage,902,902,1.0,0.0,eligible,34,2875,0.4034547979691877
SB,SB,SB,SB,3414,Recycling,recycling,1025,12,12,full-coverage,1025,1025,1.0,0.0,eligible,35,2376,0.3998533418909065
SB,SB,SB,SB,3417,Taxes,taxes,790,12,12,full-coverage,790,790,1.0,0.0,eligible,26,4840,0.34845501871414686
SB,SB,SB,SB,3420,Child Care,child care,963,12,12,full-coverage,963,963,1.0,0.0,eligible,28,2788,0.40578517144073933
SB,SB,SB,SB,3427,Buying A Car,buying a car,1022,12,12,full-coverage,1022,1022,1.0,0.0,eligible,34,4002,0.38962282188728303
SB,SB,SB,SB,3429,Social Change,social change,862,12,12,full-coverage,862,862,1.0,0.0,eligible,17,3597,0.33981039995190077
SB,SB,SB,SB,3433,Public Education,public education,956,12,12,full-coverage,956,956,1.0,0.0,eligible,32,2407,0.40670137519481486
SB,SB,SB,SB,3451,Child Care,child care,1053,12,12,full-coverage,1053,1053,1.0,0.0,eligible,28,2479,0.4573569523564007
SB,SB,SB,SB,3453,Buying A Car,buying a car,1051,12,12,full-coverage,1051,1051,1.0,0.0,eligible,34,2875,0.4235050303901252
SB,SB,SB,SB,3454,Social Change,social change,953,12,12,full-coverage,953,953,1.0,0.0,eligible,17,3121,0.38011357657955236
SB,SB,SB,SB,3489,Recycling,recycling,941,12,12,full-coverage,941,941,1.0,0.0,eligible,35,2249,0.41662412707155827
SB,SB,SB,SB,3495,Crime,crime,913,12,12,full-coverage,913,913,1.0,0.0,eligible,27,3143,0.3418910885100578
SB,SB,SB,SB,3497,Weather Climate,weather climate,899,12,12,full-coverage,899,899,1.0,0.0,eligible,20,2095,0.3532203134708959
SB,SB,SB,SB,3503,Capital Punishment,capital punishment,1131,12,12,full-coverage,1131,1131,1.0,0.0,eligible,32,2717,0.4028253098808866
SB,SB,SB,SB,3508,Recycling,recycling,1089,12,12,full-coverage,1089,1089,1.0,0.0,eligible,35,2249,0.4541655781665116
SB,SB,SB,SB,3509,Capital Punishment,capital punishment,1007,12,12,full-coverage,1007,1007,1.0,0.0,eligible,32,2231,0.43155200548324535
SB,SB,SB,SB,3513,Buying A Car,buying a car,825,12,12,full-coverage,825,825,1.0,0.0,eligible,34,2439,0.36677706267893095
SB,SB,SB,SB,3515,Recycling,recycling,902,12,12,full-coverage,902,902,1.0,0.0,eligible,35,2376,0.4218259371327273
SB,SB,SB,SB,3521,News Media,news media,984,12,12,full-coverage,984,984,1.0,0.0,eligible,31,2888,0.3927178084520623
SB,SB,SB,SB,3541,Taxes,taxes,837,12,12,full-coverage,837,837,1.0,0.0,eligible,26,4840,0.40713991953975437
SB,SB,SB,SB,3543,Capital Punishment,capital punishment,848,12,12,full-coverage,848,848,1.0,0.0,eligible,32,2717,0.43363182935626887
SB,SB,SB,SB,3550,Buying A Car,buying a car,1155,12,15,full-coverage,1155,1155,1.0,0.0,eligible,34,3265,0.429138172213568
SB,SB,SB,SB,3551,Public Education,public education,957,12,12,full-coverage,957,957,1.0,0.0,eligible,32,2168,0.3819653945111373
SB,SB,SB,SB,3569,News Media,news media,821,12,12,full-coverage,821,821,1.0,0.0,eligible,31,2154,0.3519713869692992
SB,SB,SB,SB,3573,Buying A Car,buying a car,993,12,12,full-coverage,993,993,1.0,0.0,eligible,34,2875,0.41704257248490906
SB,SB,SB,SB,3574,Air Pollution,air pollution,839,12,12,full-coverage,839,839,1.0,0.0,eligible,24,2262,0.39596708932376024
SB,SB,SB,SB,3591,Care Of The Elderly,care of the elderly,842,12,12,full-coverage,842,842,1.0,0.0,eligible,28,3057,0.40866955763732815
SB,SB,SB,SB,3596,Weather Climate,weather climate,1026,12,12,full-coverage,1026,1026,1.0,0.0,eligible,20,3124,0.40643207574543083
SB,SB,SB,SB,3597,Social Change,social change,902,12,12,full-coverage,902,902,1.0,0.0,eligible,17,3429,0.33981039995190077
SB,SB,SB,SB,3624,Music,music,1062,12,12,full-coverage,1062,1062,1.0,0.0,eligible,25,3071,0.37261082927663314
SB,SB,SB,SB,3638,Football,football,830,12,12,full-coverage,830,830,1.0,0.0,eligible,11,2599,0.42785265379635284
SB,SB,SB,SB,3639,Buying A Car,buying a car,962,12,12,full-coverage,962,962,1.0,0.0,eligible,34,2439,0.32344729065034183
SB,SB,SB,SB,3646,Public Education,public education,959,12,12,full-coverage,959,959,1.0,0.0,eligible,32,2744,0.3490781044360193
SB,SB,SB,SB,3647,Job Benefits,job benefits,941,12,12,full-coverage,941,941,1.0,0.0,eligible,26,2982,0.3507163613497585
SB,SB,SB,SB,3655,Child Care,child care,861,12,12,full-coverage,861,861,1.0,0.0,eligible,28,2325,0.38585091170993036
SB,SB,SB,SB,3659,Recycling,recycling,1127,12,12,full-coverage,1127,1127,1.0,0.0,eligible,35,2249,0.4887625732513401
SB,SB,SB,SB,3660,Drug Testing,drug testing,969,12,12,full-coverage,969,969,1.0,0.0,eligible,27,2314,0.4263063003463473
SB,SB,SB,SB,3662,Drug Testing,drug testing,954,12,12,full-coverage,954,954,1.0,0.0,eligible,27,3088,0.43397795746714163
SB,SB,SB,SB,3663,Weather Climate,weather climate,937,12,12,full-coverage,937,937,1.0,0.0,eligible,20,2772,0.4005682300989346
SB,SB,SB,SB,3675,Family Finance,family finance,843,12,12,full-coverage,843,843,1.0,0.0,eligible,28,2515,0.41325340659092613
SB,SB,SB,SB,3693,Child Care,child care,1092,12,12,full-coverage,1092,1092,1.0,0.0,eligible,28,2854,0.4269198443170298
SB,SB,SB,SB,3694,Air Pollution,air pollution,937,12,12,full-coverage,937,937,1.0,0.0,eligible,24,4771,0.380101917365665
SB,SB,SB,SB,3728,News Media,news media,970,12,12,full-coverage,970,970,1.0,0.0,eligible,31,2888,0.47969971991814087
SB,SB,SB,SB,3736,Recycling,recycling,1073,12,12,full-coverage,1073,1073,1.0,0.0,eligible,35,2249,0.43961390649632837
SB,SB,SB,SB,3738,Social Change,social change,934,12,12,full-coverage,934,934,1.0,0.0,eligible,17,3140,0.36442620153523564
SB,SB,SB,SB,3745,Public Education,public education,953,12,12,full-coverage,953,953,1.0,0.0,eligible,32,2407,0.4168846505759608
SB,SB,SB,SB,3747,Music,music,736,12,12,full-coverage,736,736,1.0,0.0,eligible,25,3152,0.3944796996939205
SB,SB,SB,SB,3770,Care Of The Elderly,care of the elderly,833,12,12,full-coverage,833,833,1.0,0.0,eligible,28,3191,0.4657851069978687
SB,SB,SB,SB,3774,Crime,crime,936,12,12,full-coverage,936,936,1.0,0.0,eligible,27,3143,0.3705570704485609
SB,SB,SB,SB,3776,Public Education,public education,845,12,12,full-coverage,845,845,1.0,0.0,eligible,32,2828,0.3969213849108718
SB,SB,SB,SB,3784,Capital Punishment,capital punishment,787,12,12,full-coverage,787,787,1.0,0.0,eligible,32,3029,0.407326169064555
SB,SB,SB,SB,3797,Air Pollution,air pollution,902,12,12,full-coverage,902,902,1.0,0.0,eligible,24,3694,0.35022350104149
SB,SB,SB,SB,3801,Crime,crime,851,12,12,full-coverage,851,851,1.0,0.0,eligible,27,2285,0.3498383375843054
SB,SB,SB,SB,3805,Taxes,taxes,1036,12,12,full-coverage,1036,1036,1.0,0.0,eligible,26,2839,0.35964602102574317
SB,SB,SB,SB,3810,Music,music,956,12,12,full-coverage,956,956,1.0,0.0,eligible,25,3152,0.3308126767971836
SB,SB,SB,SB,3811,Child Care,child care,928,12,12,full-coverage,928,928,1.0,0.0,eligible,28,2854,0.3981237619098018
SB,SB,SB,SB,3813,Family Finance,family finance,950,12,12,full-coverage,950,950,1.0,0.0,eligible,28,2515,0.4676649915666351
SB,SB,SB,SB,3815,Buying A Car,buying a car,858,12,12,full-coverage,858,858,1.0,0.0,eligible,34,2702,0.3500904212973811
SB,SB,SB,SB,3828,Crime,crime,966,12,12,full-coverage,966,966,1.0,0.0,eligible,27,2836,0.36615239692515156
SB,SB,SB,SB,3830,Job Benefits,job benefits,1011,12,12,full-coverage,1011,1011,1.0,0.0,eligible,26,3647,0.3391855038892274
SB,SB,SB,SB,3841,Public Education,public education,980,12,12,full-coverage,980,980,1.0,0.0,eligible,32,2840,0.4072847334428893
SB,SB,SB,SB,3862,Care Of The Elderly,care of the elderly,708,12,12,full-coverage,708,708,1.0,0.0,eligible,28,2340,0.38715930113472397
SB,SB,SB,SB,3876,Recycling,recycling,1157,12,17,full-coverage,1157,1157,1.0,0.0,eligible,35,2249,0.4448975387805706
SB,SB,SB,SB,3887,Air Pollution,air pollution,937,12,12,full-coverage,937,937,1.0,0.0,eligible,24,3148,0.3671452639081565
SB,SB,SB,SB,3902,Care Of The Elderly,care of the elderly,1029,12,12,full-coverage,1029,1029,1.0,0.0,eligible,28,3946,0.42187867500120524
SB,SB,SB,SB,3926,Trial By Jury,trial by jury,1029,12,12,full-coverage,1029,1029,1.0,0.0,eligible,31,2380,0.435001494963427
SB,SB,SB,SB,3936,Weather Climate,weather climate,920,12,12,full-coverage,920,920,1.0,0.0,eligible,20,2772,0.4273715858187582
SB,SB,SB,SB,3946,Care Of The Elderly,care of the elderly,1015,12,12,full-coverage,1015,1015,1.0,0.0,eligible,28,3131,0.446395508159359
SB,SB,SB,SB,3962,Music,music,865,12,12,full-coverage,865,865,1.0,0.0,eligible,25,3747,0.34495992498046757
SB,SB,SB,SB,3985,Job Benefits,job benefits,973,12,12,full-coverage,973,973,1.0,0.0,eligible,26,4628,0.32704290446940465
SB,SB,SB,SB,3988,Music,music,981,12,12,full-coverage,981,981,1.0,0.0,eligible,25,4168,0.3679446915056094
SB,SB,SB,SB,3994,Music,music,958,12,12,full-coverage,958,958,1.0,0.0,eligible,25,3071,0.3363280441545825
SB,SB,SB,SB,4002,Buying A Car,buying a car,689,12,12,full-coverage,689,689,1.0,0.0,eligible,34,2733,0.4754317524279523
SB,SB,SB,SB,4023,Crime,crime,969,12,12,full-coverage,969,969,1.0,0.0,eligible,27,3111,0.3469060741350054
SB,SB,SB,SB,4028,Job Benefits,job benefits,926,12,12,full-coverage,926,926,1.0,0.0,eligible,26,3107,0.348741402624276
SB,SB,SB,SB,4033,News Media,news media,1112,12,12,full-coverage,1112,1112,1.0,0.0,eligible,31,2888,0.4398198779243693
SB,SB,SB,SB,4036,Trial By Jury,trial by jury,958,12,12,full-coverage,958,958,1.0,0.0,eligible,31,2749,0.3960681695781051
SB,SB,SB,SB,4037,Capital Punishment,capital punishment,993,12,12,full-coverage,993,993,1.0,0.0,eligible,32,4341,0.43371670712823884
SB,SB,SB,SB,4038,Trial By Jury,trial by jury,946,12,12,full-coverage,946,946,1.0,0.0,eligible,31,2749,0.41994864327051884
SB,SB,SB,SB,4048,Drug Testing,drug testing,984,12,12,full-coverage,984,984,1.0,0.0,eligible,27,4330,0.4204414650487158
SB,SB,SB,SB,4049,Drug Testing,drug testing,1065,12,12,full-coverage,1065,1065,1.0,0.0,eligible,27,3088,0.4773066215490843
SB,SB,SB,SB,4051,Air Pollution,air pollution,792,12,12,full-coverage,792,792,1.0,0.0,eligible,24,2190,0.31161438497059457
SB,SB,SB,SB,4056,Job Benefits,job benefits,996,12,12,full-coverage,996,996,1.0,0.0,eligible,26,4158,0.34602686363138535
SB,SB,SB,SB,4060,Job Benefits,job benefits,847,12,12,full-coverage,847,847,1.0,0.0,eligible,26,4628,0.3316035120769053
SB,SB,SB,SB,4064,Trial By Jury,trial by jury,789,12,12,full-coverage,789,789,1.0,0.0,eligible,31,3113,0.47089181588705364
SB,SB,SB,SB,4071,Taxes,taxes,915,12,12,full-coverage,915,915,1.0,0.0,eligible,26,2424,0.40601213066003694
SB,SB,SB,SB,4072,News Media,news media,925,12,12,full-coverage,925,925,1.0,0.0,eligible,31,2888,0.4668223963413106
SB,SB,SB,SB,4078,Recycling,recycling,1073,12,12,full-coverage,1073,1073,1.0,0.0,eligible,35,2249,0.509566577637903
SB,SB,SB,SB,4079,Family Finance,family finance,1063,12,12,full-coverage,1063,1063,1.0,0.0,eligible,28,2515,0.4549186429419231
SB,SB,SB,SB,4082,News Media,news media,965,12,12,full-coverage,965,965,1.0,0.0,eligible,31,3002,0.43773035373842695
SB,SB,SB,SB,4090,Family Finance,family finance,846,12,12,full-coverage,846,846,1.0,0.0,eligible,28,2515,0.5163380506068471
SB,SB,SB,SB,4092,Music,music,920,12,12,full-coverage,920,920,1.0,0.0,eligible,25,3036,0.35712687862343306
SB,SB,SB,SB,4096,Recycling,recycling,839,12,12,full-coverage,839,839,1.0,0.0,eligible,35,2249,0.4150728912621444
SB,SB,SB,SB,4101,Recycling,recycling,805,12,12,full-coverage,805,805,1.0,0.0,eligible,35,2289,0.4306222631168888
SB,SB,SB,SB,4102,Care Of The Elderly,care of the elderly,867,12,12,full-coverage,867,867,1.0,0.0,eligible,28,3057,0.4103045079849835
SB,SB,SB,SB,4103,Family Finance,family finance,878,12,12,full-coverage,878,878,1.0,0.0,eligible,28,2022,0.3961758284174344
SB,SB,SB,SB,4104,Family Finance,family finance,881,12,12,full-coverage,881,881,1.0,0.0,eligible,28,4149,0.29404755338962885
SB,SB,SB,SB,4108,Care Of The Elderly,care of the elderly,916,12,12,full-coverage,916,916,1.0,0.0,eligible,28,2155,0.4547682687119605
SB,SB,SB,SB,4109,Job Benefits,job benefits,904,12,12,full-coverage,904,904,1.0,0.0,eligible,26,2085,0.3376605722574635
SB,SB,SB,SB,4114,Air Pollution,air pollution,1037,12,12,full-coverage,1037,1037,1.0,0.0,eligible,24,2121,0.36032915328212145
SB,SB,SB,SB,4123,News Media,news media,959,12,12,full-coverage,959,959,1.0,0.0,eligible,31,2888,0.4110528694342219
SB,SB,SB,SB,4127,Family Finance,family finance,914,12,12,full-coverage,914,914,1.0,0.0,eligible,28,2515,0.414741709432769
SB,SB,SB,SB,4129,Capital Punishment,capital punishment,931,12,12,full-coverage,931,931,1.0,0.0,eligible,32,4341,0.39192764848352235
SB,SB,SB,SB,4133,Capital Punishment,capital punishment,1079,12,12,full-coverage,1079,1079,1.0,0.0,eligible,32,3150,0.4248762351772454
SB,SB,SB,SB,4137,Buying A Car,buying a car,978,12,12,full-coverage,978,978,1.0,0.0,eligible,34,2875,0.39981693744672586
SB,SB,SB,SB,4138,Taxes,taxes,883,12,12,full-coverage,883,883,1.0,0.0,eligible,26,3360,0.4048504442262163
SB,SB,SB,SB,4148,Trial By Jury,trial by jury,896,12,12,full-coverage,896,896,1.0,0.0,eligible,31,2962,0.4195569260601605
SB,SB,SB,SB,4149,Family Finance,family finance,963,12,12,full-coverage,963,963,1.0,0.0,eligible,28,2515,0.4719756990348264
SB,SB,SB,SB,4151,Capital Punishment,capital punishment,822,12,12,full-coverage,822,822,1.0,0.0,eligible,32,3150,0.43898189401377896
SB,SB,SB,SB,4152,Trial By Jury,trial by jury,880,12,12,full-coverage,880,880,1.0,0.0,eligible,31,2380,0.37590369699789117
SB,SB,SB,SB,4153,Child Care,child care,974,12,12,full-coverage,974,974,1.0,0.0,eligible,28,3085,0.39141657166624433
SB,SB,SB,SB,4155,Taxes,taxes,869,12,12,full-coverage,869,869,1.0,0.0,eligible,26,3077,0.37014748449359536
SB,SB,SB,SB,4158,Job Benefits,job benefits,850,12,12,full-coverage,850,850,1.0,0.0,eligible,26,4056,0.34602686363138535
SB,SB,SB,SB,4159,Trial By Jury,trial by jury,992,12,12,full-coverage,992,992,1.0,0.0,eligible,31,3926,0.33857954608450347
SB,SB,SB,SB,4165,Child Care,child care,868,12,12,full-coverage,868,868,1.0,0.0,eligible,28,2788,0.46710734307833135
SB,SB,SB,SB,4166,Care Of The Elderly,care of the elderly,970,12,12,full-coverage,970,970,1.0,0.0,eligible,28,3946,0.44004951776923706
SB,SB,SB,SB,4167,News Media,news media,954,12,12,full-coverage,954,954,1.0,0.0,eligible,31,2888,0.3964989650701711
SB,SB,SB,SB,4168,Music,music,1134,12,12,full-coverage,1134,1134,1.0,0.0,eligible,25,2387,0.36795707749427287
SB,SB,SB,SB,4171,Job Benefits,job benefits,971,12,12,full-coverage,971,971,1.0,0.0,eligible,26,4644,0.32665137933993427
SB,SB,SB,SB,4175,Recycling,recycling,1023,12,12,full-coverage,1023,1023,1.0,0.0,eligible,35,2111,0.4595409816199847
SB,SB,SB,SB,4177,News Media,news media,1000,12,12,full-coverage,1000,1000,1.0,0.0,eligible,31,2888,0.4024201973914404
SB,SB,SB,SB,4181,Taxes,taxes,1190,12,24,full-coverage,1190,1190,1.0,0.0,eligible,26,2622,0.39986395091434235
SB,SB,SB,SB,4311,Child Care,child care,770,12,12,full-coverage,770,770,1.0,0.0,eligible,28,2854,0.35603230670888797
SB,SB,SB,SB,4312,Music,music,749,12,12,full-coverage,749,749,1.0,0.0,eligible,25,2020,0.4034737687711424
SB,SB,SB,SB,4316,Crime,crime,1024,12,12,full-coverage,1024,1024,1.0,0.0,eligible,27,2689,0.3456248366029271
SB,SB,SB,SB,4318,Buying A Car,buying a car,1101,12,12,full-coverage,1101,1101,1.0,0.0,eligible,34,2526,0.4508158105174441
