source,condition,architecture,prompt_level,topic,topic_key,conversation_a,conversation_b,route_similarity,route_distance,alignment_path
SB,SB,SB,SB,Buying A Car,buying a car,3265,3550,0.21496369020773254,0.7850363097922675,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3265,3573,0.21841397712998056,0.7815860228700194,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3265,3639,0.19122275987199122,0.8087772401280088,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3265,3815,0.280734652954604,0.719265347045396,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3265,4002,0.18061190426999574,0.8193880957300043,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3265,4137,0.12428370581705406,0.8757162941829459,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3265,4318,0.21245246753078595,0.787547532469214,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3265,4339,0.23433271344688444,0.7656672865531156,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3265,4356,0.21994088273332457,0.7800591172666754,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3265,4723,0.230112360356579,0.769887639643421,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3265,4728,0.20357558020743283,0.7964244197925672,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3265,4917,0.24659468092546477,0.7534053190745352,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3363,3386,0.24683439156375497,0.753165608436245,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3363,3411,0.2839385438805456,0.7160614561194544,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3363,3427,0.2961992306347506,0.7038007693652494,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3363,3453,0.14408761351539157,0.8559123864846084,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3363,3513,0.25879925210529076,0.7412007478947092,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3363,3550,0.3144367282845111,0.6855632717154889,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3363,3573,0.23653333721956749,0.7634666627804325,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3363,3639,0.14905284783697137,0.8509471521630286,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3363,3815,0.2052875270892941,0.7947124729107059,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3363,4002,0.19779826677883083,0.8022017332211692,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3363,4137,0.16629931346886773,0.8337006865311323,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3363,4318,0.15885604758160143,0.8411439524183986,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3363,4339,0.20408174492861664,0.7959182550713834,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3363,4356,0.1678008095792587,0.8321991904207413,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3363,4723,0.25245029466223057,0.7475497053377694,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3363,4728,0.18424286850985105,0.815757131490149,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3363,4917,0.32274375837378544,0.6772562416262146,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3386,3411,0.25947376831309943,0.7405262316869006,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3386,3427,0.2746980429605258,0.7253019570394742,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3386,3453,0.1624266946445001,0.8375733053554999,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3386,3513,0.24408907214650233,0.7559109278534977,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3386,3550,0.28155758462024094,0.7184424153797591,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3386,3573,0.2832366592986819,0.7167633407013181,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3386,3639,0.17298053370110833,0.8270194662988917,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3386,3815,0.27099819753640997,0.72900180246359,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3386,4002,0.2215034170160214,0.7784965829839786,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3386,4137,0.19724608073429029,0.8027539192657097,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3386,4318,0.20174620541982713,0.7982537945801729,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3386,4339,0.23032787804430077,0.7696721219556992,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3386,4356,0.23430720039210207,0.7656927996078979,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3386,4723,0.2253153710826391,0.7746846289173609,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3386,4728,0.24793055440400735,0.7520694455959926,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3386,4917,0.24321364092447262,0.7567863590755274,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3411,3427,0.21892697605191425,0.7810730239480858,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3411,3453,0.19282347976509517,0.8071765202349048,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3411,3513,0.25434268099919255,0.7456573190008075,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3411,3550,0.254470966971571,0.745529033028429,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3411,3573,0.26514401790473796,0.734855982095262,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3411,3639,0.17965023428400184,0.8203497657159982,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3411,3815,0.2680647759009741,0.7319352240990259,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3411,4002,0.22244716916891272,0.7775528308310873,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3411,4137,0.1570915595402549,0.8429084404597451,"[[0,0],[1,1],[1,2],[2,3],[3,4],[4,5],[5,6],[6,7],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3411,4318,0.18197408260279713,0.8180259173972029,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3411,4339,0.23945626402498532,0.7605437359750147,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3411,4356,0.23810375659881955,0.7618962434011805,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3411,4723,0.3247040927511151,0.6752959072488849,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3411,4728,0.2195163705279588,0.7804836294720412,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3411,4917,0.33224923733587763,0.6677507626641224,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3427,3453,0.18261994728926834,0.8173800527107317,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3427,3513,0.2363093393355724,0.7636906606644276,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3427,3550,0.28486196621815174,0.7151380337818483,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3427,3573,0.24071518131224634,0.7592848186877537,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3427,3639,0.1962934879835604,0.8037065120164396,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3427,3815,0.26896421452331976,0.7310357854766802,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3427,4002,0.24820496724052132,0.7517950327594787,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3427,4137,0.15345201513019857,0.8465479848698014,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3427,4318,0.14777746337615427,0.8522225366238457,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3427,4339,0.2073067518981394,0.7926932481018606,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3427,4356,0.20529338099475714,0.7947066190052429,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3427,4723,0.2300377736860697,0.7699622263139303,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3427,4728,0.19942836750551962,0.8005716324944804,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3427,4917,0.2585398916464532,0.7414601083535468,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3453,3513,0.14122856462606792,0.8587714353739321,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3453,3550,0.2309542510807765,0.7690457489192235,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3453,3573,0.17608044880156526,0.8239195511984347,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3453,3639,0.13556681109640545,0.8644331889035946,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3453,3815,0.15624812396507481,0.8437518760349252,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3453,4002,0.22709885735249968,0.7729011426475003,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3453,4137,0.14674186617590335,0.8532581338240967,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3453,4318,0.13662129490669161,0.8633787050933084,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3453,4339,0.21958525167234944,0.7804147483276506,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3453,4356,0.24453973745099478,0.7554602625490052,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3453,4723,0.19269623581740458,0.8073037641825954,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3453,4728,0.19707315957193672,0.8029268404280633,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3453,4917,0.21016737978798739,0.7898326202120126,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3513,3550,0.288147878376419,0.711852121623581,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3513,3573,0.1870229031977666,0.8129770968022334,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3513,3639,0.16221875473727376,0.8377812452627262,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3513,3815,0.22311630198688337,0.7768836980131166,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3513,4002,0.14092623306297614,0.8590737669370239,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3513,4137,0.14819858923276452,0.8518014107672355,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3513,4318,0.22939335180046594,0.7706066481995341,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3513,4339,0.17262408706205024,0.8273759129379498,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3513,4356,0.140119063320442,0.859880936679558,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3513,4723,0.24891311987372222,0.7510868801262778,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3513,4728,0.16730104158874204,0.832698958411258,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3513,4917,0.2270609607995221,0.7729390392004779,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3550,3573,0.22872411622665578,0.7712758837733442,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3550,3639,0.22055769135107683,0.7794423086489232,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3550,3815,0.24872819329347795,0.751271806706522,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3550,4002,0.24450969351498442,0.7554903064850156,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3550,4137,0.22807280497900573,0.7719271950209943,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3550,4318,0.22652744098896094,0.7734725590110391,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3550,4339,0.2919135169320819,0.7080864830679181,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3550,4356,0.20984827991326493,0.7901517200867351,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3550,4723,0.2648105862111021,0.7351894137888979,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3550,4728,0.2137366612455076,0.7862633387544924,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3550,4917,0.2832728821566214,0.7167271178433786,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3573,3639,0.17084891371157407,0.8291510862884259,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3573,3815,0.22160061115373564,0.7783993888462644,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3573,4002,0.21407796052724815,0.7859220394727519,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3573,4137,0.17263294693354625,0.8273670530664538,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3573,4318,0.18123783927282688,0.8187621607271731,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3573,4339,0.25485139819269886,0.7451486018073011,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3573,4356,0.2477026207480887,0.7522973792519113,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3573,4723,0.27021736613777647,0.7297826338622235,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3573,4728,0.2311732009654357,0.7688267990345643,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3573,4917,0.2172907429921206,0.7827092570078794,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3639,3815,0.22654992849454458,0.7734500715054554,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3639,4002,0.1449423620635999,0.8550576379364001,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3639,4137,0.17445936023540343,0.8255406397645966,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3639,4318,0.14265685222530866,0.8573431477746913,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3639,4339,0.19083305413696483,0.8091669458630352,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3639,4356,0.17013956733121793,0.8298604326687821,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3639,4723,0.1607490756230593,0.8392509243769407,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3639,4728,0.21769504270555717,0.7823049572944428,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3639,4917,0.18256868593088638,0.8174313140691136,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3815,4002,0.25692703043712006,0.7430729695628799,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3815,4137,0.22680098760963152,0.7731990123903685,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3815,4318,0.2532173909715718,0.7467826090284282,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3815,4339,0.20238851184782092,0.7976114881521791,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3815,4356,0.18788531681379517,0.8121146831862048,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3815,4723,0.22026406839102441,0.7797359316089756,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3815,4728,0.1924906154512105,0.8075093845487895,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,3815,4917,0.30305771467114717,0.6969422853288528,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,4002,4137,0.1720290900242768,0.8279709099757232,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,4002,4318,0.2151365164132727,0.7848634835867273,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,4002,4339,0.23496098192355486,0.7650390180764451,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,4002,4356,0.24848573574099242,0.7515142642590076,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,4002,4723,0.1706002880645,0.8293997119355,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,4002,4728,0.19531986580384475,0.8046801341961553,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,4002,4917,0.19877657061282328,0.8012234293871767,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,4137,4318,0.24164188867686598,0.758358111323134,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,4137,4339,0.1927763721756799,0.8072236278243201,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,4137,4356,0.1659499276065204,0.8340500723934796,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,4137,4723,0.21671312891430028,0.7832868710856997,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,4137,4728,0.07974876786721052,0.9202512321327895,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Buying A Car,buying a car,4137,4917,0.21277442260771806,0.7872255773922819,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
