source,condition,architecture,prompt_level,conversation_no,topic,topic_key,n_words,n_bins,n_microchunks,route_representation,n_sampled_word_occurrences,n_unique_sampled_words,sampled_unique_coverage,sampled_overlap_rate,status,topic_pool_size,nearest_sibling_no,nearest_sibling_similarity
SB,SB,SB,SB,3085,Child Care,child care,1681,8,8,landmarks,160,160,0.09518143961927424,0.0,eligible,28,3451,0.28283916502197826
SB,SB,SB,SB,3087,Music,music,1611,8,8,landmarks,160,160,0.09931719428926133,0.0,eligible,25,3071,0.2911761628950533
SB,SB,SB,SB,3088,Drug Testing,drug testing,1344,8,8,landmarks,160,160,0.11904761904761904,0.0,eligible,27,2421,0.28109311607612697
SB,SB,SB,SB,3090,Family Finance,family finance,1617,8,8,landmarks,160,160,0.09894867037724181,0.0,eligible,28,4353,0.29349539888955956
SB,SB,SB,SB,3092,Job Benefits,job benefits,1405,8,8,landmarks,160,160,0.11387900355871886,0.0,eligible,26,2723,0.21537968036626054
SB,SB,SB,SB,3095,Trial By Jury,trial by jury,1072,8,8,landmarks,160,160,0.14925373134328357,0.0,eligible,31,4679,0.28891894184363065
SB,SB,SB,SB,3099,Child Care,child care,1691,8,8,landmarks,160,160,0.09461856889414548,0.0,eligible,28,3208,0.2271141451394605
SB,SB,SB,SB,3105,Capital Punishment,capital punishment,1398,8,8,landmarks,160,160,0.11444921316165951,0.0,eligible,32,4341,0.3500944910568373
SB,SB,SB,SB,3107,Job Benefits,job benefits,1374,8,8,landmarks,160,160,0.11644832605531295,0.0,eligible,26,4028,0.2365970298697142
SB,SB,SB,SB,3111,Crime,crime,1587,8,8,landmarks,160,160,0.10081915563957151,0.0,eligible,27,3801,0.251843472706619
SB,SB,SB,SB,3113,Trial By Jury,trial by jury,1225,8,8,landmarks,160,160,0.1306122448979592,0.0,eligible,31,2380,0.32263180146098924
SB,SB,SB,SB,3118,Trial By Jury,trial by jury,1171,8,8,landmarks,160,160,0.13663535439795046,0.0,eligible,31,2309,0.35898024716968435
SB,SB,SB,SB,3121,Social Change,social change,1483,8,8,landmarks,160,160,0.1078894133513149,0.0,eligible,17,2826,0.22266539960174792
SB,SB,SB,SB,3124,Weather Climate,weather climate,1613,8,8,landmarks,160,160,0.09919404835709858,0.0,eligible,20,3497,0.25829615151250307
SB,SB,SB,SB,3130,Recycling,recycling,1535,8,8,landmarks,160,160,0.10423452768729642,0.0,eligible,35,2672,0.27053833405596295
SB,SB,SB,SB,3131,Care Of The Elderly,care of the elderly,1514,8,8,landmarks,160,160,0.10568031704095113,0.0,eligible,28,3310,0.2954070717587507
SB,SB,SB,SB,3134,Public Education,public education,1361,8,8,landmarks,160,160,0.11756061719324026,0.0,eligible,32,3841,0.3768842665841565
SB,SB,SB,SB,3135,Child Care,child care,1557,8,8,landmarks,160,160,0.10276172125883108,0.0,eligible,28,3266,0.26163769251312596
SB,SB,SB,SB,3140,Social Change,social change,1148,8,8,landmarks,160,160,0.13937282229965156,0.0,eligible,17,3429,0.19804403844727647
SB,SB,SB,SB,3143,Crime,crime,1327,8,8,landmarks,160,160,0.12057272042200452,0.0,eligible,27,2689,0.33499701319292974
SB,SB,SB,SB,3148,Air Pollution,air pollution,1361,8,8,landmarks,160,160,0.11756061719324026,0.0,eligible,24,4114,0.20816428127917008
SB,SB,SB,SB,3150,Capital Punishment,capital punishment,1567,8,8,landmarks,160,160,0.1021059349074665,0.0,eligible,32,3509,0.2889865875041161
SB,SB,SB,SB,3151,Drug Testing,drug testing,1436,8,8,landmarks,160,160,0.11142061281337047,0.0,eligible,27,3662,0.2870198366640835
SB,SB,SB,SB,3152,Music,music,1317,8,8,landmarks,160,160,0.12148823082763857,0.0,eligible,25,3962,0.32589165435814726
SB,SB,SB,SB,3154,Recycling,recycling,1407,8,8,landmarks,160,160,0.11371712864250177,0.0,eligible,35,3515,0.3062474247467277
SB,SB,SB,SB,3156,Recycling,recycling,1073,8,8,landmarks,160,160,0.14911463187325255,0.0,eligible,35,3515,0.2535218360968612
SB,SB,SB,SB,3162,Trial By Jury,trial by jury,844,8,8,landmarks,160,160,0.1895734597156398,0.0,eligible,31,4064,0.3251925429287358
SB,SB,SB,SB,3168,Drug Testing,drug testing,988,8,8,landmarks,160,160,0.16194331983805668,0.0,eligible,27,4048,0.24374915304271838
SB,SB,SB,SB,3173,Buying A Car,buying a car,406,8,8,landmarks,160,160,0.39408866995073893,0.0,eligible,34,2702,0.3419763854984772
SB,SB,SB,SB,3174,Drug Testing,drug testing,1021,8,8,landmarks,160,160,0.15670910871694418,0.0,eligible,27,4048,0.27117730067274626
SB,SB,SB,SB,3185,Weather Climate,weather climate,1190,8,8,landmarks,160,160,0.13445378151260504,0.0,eligible,20,2095,0.3315312487917794
SB,SB,SB,SB,3187,Care Of The Elderly,care of the elderly,801,8,8,landmarks,160,160,0.19975031210986266,0.0,eligible,28,2005,0.28974916528213424
SB,SB,SB,SB,3191,Care Of The Elderly,care of the elderly,927,8,8,landmarks,160,160,0.1725997842502697,0.0,eligible,28,2005,0.2876429461403427
SB,SB,SB,SB,3194,Recycling,recycling,967,8,8,landmarks,160,160,0.1654601861427094,0.0,eligible,35,3515,0.26857502062355154
SB,SB,SB,SB,3195,Family Finance,family finance,957,8,8,landmarks,160,160,0.1671891327063741,0.0,eligible,28,2022,0.29484091114005606
SB,SB,SB,SB,3200,Family Finance,family finance,1291,8,8,landmarks,160,160,0.12393493415956623,0.0,eligible,28,2022,0.3475616828846546
SB,SB,SB,SB,3201,Recycling,recycling,922,8,8,landmarks,160,160,0.1735357917570499,0.0,eligible,35,2111,0.28470598748740705
SB,SB,SB,SB,3204,Care Of The Elderly,care of the elderly,959,8,8,landmarks,160,160,0.16684045881126172,0.0,eligible,28,4646,0.2644901638527458
SB,SB,SB,SB,3207,Care Of The Elderly,care of the elderly,1064,8,8,landmarks,160,160,0.15037593984962405,0.0,eligible,28,4646,0.25677953982821733
SB,SB,SB,SB,3208,Child Care,child care,427,8,8,landmarks,160,160,0.3747072599531616,0.0,eligible,28,3811,0.2763404674145661
SB,SB,SB,SB,3215,Weather Climate,weather climate,665,8,8,landmarks,160,160,0.24060150375939848,0.0,eligible,20,2095,0.29024283859208944
SB,SB,SB,SB,3216,Public Education,public education,828,8,8,landmarks,160,160,0.1932367149758454,0.0,eligible,32,3062,0.3382913841358307
SB,SB,SB,SB,3227,Music,music,722,8,8,landmarks,160,160,0.22160664819944598,0.0,eligible,25,3036,0.3447171617102345
SB,SB,SB,SB,3230,Music,music,415,8,8,landmarks,160,160,0.3855421686746988,0.0,eligible,25,3036,0.2813872911379546
SB,SB,SB,SB,3236,Recycling,recycling,956,8,8,landmarks,160,160,0.16736401673640167,0.0,eligible,35,2299,0.31620035970219706
SB,SB,SB,SB,3242,Drug Testing,drug testing,1016,8,8,landmarks,160,160,0.15748031496062992,0.0,eligible,27,4774,0.2147283088047247
SB,SB,SB,SB,3244,Air Pollution,air pollution,959,8,8,landmarks,160,160,0.16684045881126172,0.0,eligible,24,2121,0.23192105285155473
SB,SB,SB,SB,3246,Public Education,public education,993,8,8,landmarks,160,160,0.16112789526686808,0.0,eligible,32,3216,0.2610988015856457
SB,SB,SB,SB,3247,Capital Punishment,capital punishment,736,8,8,landmarks,160,160,0.21739130434782608,0.0,eligible,32,2231,0.305275556436136
SB,SB,SB,SB,3255,Air Pollution,air pollution,1110,8,8,landmarks,160,160,0.14414414414414414,0.0,eligible,24,3406,0.2446425294909368
SB,SB,SB,SB,3256,Capital Punishment,capital punishment,891,8,8,landmarks,160,160,0.17957351290684623,0.0,eligible,32,2717,0.22546263976517034
SB,SB,SB,SB,3265,Buying A Car,buying a car,864,8,8,landmarks,160,160,0.18518518518518517,0.0,eligible,34,3815,0.280734652954604
SB,SB,SB,SB,3266,Child Care,child care,1035,8,8,landmarks,160,160,0.15458937198067632,0.0,eligible,28,4165,0.3001364549921468
SB,SB,SB,SB,3267,News Media,news media,259,8,8,landmarks,160,160,0.6177606177606177,0.0,eligible,31,4660,0.3733320500134425
SB,SB,SB,SB,3269,Football,football,1079,8,8,landmarks,160,160,0.14828544949026876,0.0,eligible,11,3638,0.19182083880044654
SB,SB,SB,SB,3272,Soviet Union,soviet union,606,8,8,landmarks,160,160,0.264026402640264,0.0,eligible,8,2323,0.260841385113215
SB,SB,SB,SB,3280,News Media,news media,1058,8,8,landmarks,160,160,0.15122873345935728,0.0,eligible,31,4630,0.30559752737309054
SB,SB,SB,SB,3283,Capital Punishment,capital punishment,817,8,8,landmarks,160,160,0.19583843329253367,0.0,eligible,32,4341,0.28262036913379707
SB,SB,SB,SB,3309,Taxes,taxes,849,8,8,landmarks,160,160,0.18845700824499412,0.0,eligible,26,2839,0.2908685462851631
SB,SB,SB,SB,3310,Care Of The Elderly,care of the elderly,930,8,8,landmarks,160,160,0.17204301075268819,0.0,eligible,28,2005,0.3031339591714759
SB,SB,SB,SB,3313,Crime,crime,852,8,8,landmarks,160,160,0.18779342723004694,0.0,eligible,27,3320,0.2182288791543231
SB,SB,SB,SB,3320,Crime,crime,968,8,8,landmarks,160,160,0.1652892561983471,0.0,eligible,27,4320,0.24881884087779038
SB,SB,SB,SB,3328,Taxes,taxes,789,8,8,landmarks,160,160,0.20278833967046894,0.0,eligible,26,4681,0.2408923105833799
SB,SB,SB,SB,3331,Public Education,public education,583,8,8,landmarks,160,160,0.274442538593482,0.0,eligible,32,2632,0.31328763664125614
SB,SB,SB,SB,3333,Crime,crime,1061,8,8,landmarks,160,160,0.15080113100848255,0.0,eligible,27,3801,0.2290891885761417
SB,SB,SB,SB,3340,Drug Testing,drug testing,1002,8,8,landmarks,160,160,0.1596806387225549,0.0,eligible,27,2314,0.23600624254999547
SB,SB,SB,SB,3345,News Media,news media,939,8,8,landmarks,160,160,0.1703940362087327,0.0,eligible,31,4072,0.3313740747323902
SB,SB,SB,SB,3355,Music,music,901,8,8,landmarks,160,160,0.17758046614872364,0.0,eligible,25,3962,0.27586949464396326
SB,SB,SB,SB,3360,Taxes,taxes,765,8,8,landmarks,160,160,0.20915032679738563,0.0,eligible,26,4138,0.29843077882681945
SB,SB,SB,SB,3361,Care Of The Elderly,care of the elderly,959,8,8,landmarks,160,160,0.16684045881126172,0.0,eligible,28,2308,0.20872235377962223
SB,SB,SB,SB,3363,Buying A Car,buying a car,1192,8,8,landmarks,160,160,0.1342281879194631,0.0,eligible,34,4917,0.32274375837378544
SB,SB,SB,SB,3367,Capital Punishment,capital punishment,807,8,8,landmarks,160,160,0.1982651796778191,0.0,eligible,32,4341,0.2740986229287238
SB,SB,SB,SB,3372,Drug Testing,drug testing,906,8,8,landmarks,160,160,0.17660044150110377,0.0,eligible,27,4880,0.27556025842356213
SB,SB,SB,SB,3375,Public Education,public education,937,8,8,landmarks,160,160,0.17075773745997866,0.0,eligible,32,3083,0.2631190297320882
SB,SB,SB,SB,3379,Soviet Union,soviet union,962,8,8,landmarks,160,160,0.16632016632016633,0.0,eligible,8,2104,0.2661186043883681
SB,SB,SB,SB,3381,Crime,crime,850,8,8,landmarks,160,160,0.18823529411764706,0.0,eligible,27,4340,0.26673786179276715
SB,SB,SB,SB,3386,Buying A Car,buying a car,750,8,8,landmarks,160,160,0.21333333333333335,0.0,eligible,34,3573,0.2832366592986819
SB,SB,SB,SB,3389,Football,football,977,8,8,landmarks,160,160,0.16376663254861823,0.0,eligible,11,3638,0.25286038922779674
SB,SB,SB,SB,3393,Weather Climate,weather climate,954,8,8,landmarks,160,160,0.16771488469601678,0.0,eligible,20,3596,0.27447972439199475
SB,SB,SB,SB,3397,Football,football,669,8,8,landmarks,160,160,0.23916292974588937,0.0,eligible,11,2599,0.2593914295462507
SB,SB,SB,SB,3399,Social Change,social change,761,8,8,landmarks,160,160,0.2102496714848883,0.0,eligible,17,2957,0.2191631243810206
SB,SB,SB,SB,3402,News Media,news media,918,8,8,landmarks,160,160,0.17429193899782136,0.0,eligible,31,2888,0.32116291921100626
SB,SB,SB,SB,3406,Air Pollution,air pollution,871,8,8,landmarks,160,160,0.18369690011481057,0.0,eligible,24,3887,0.28187976204603316
SB,SB,SB,SB,3411,Buying A Car,buying a car,902,8,8,landmarks,160,160,0.17738359201773837,0.0,eligible,34,4917,0.33224923733587763
SB,SB,SB,SB,3414,Recycling,recycling,1025,8,8,landmarks,160,160,0.15609756097560976,0.0,eligible,35,4829,0.2590103910748023
SB,SB,SB,SB,3417,Taxes,taxes,790,8,8,landmarks,160,160,0.20253164556962025,0.0,eligible,26,3040,0.30527662024516744
SB,SB,SB,SB,3420,Child Care,child care,963,8,8,landmarks,160,160,0.16614745586708204,0.0,eligible,28,3208,0.22635633998585847
SB,SB,SB,SB,3427,Buying A Car,buying a car,1022,8,8,landmarks,160,160,0.15655577299412915,0.0,eligible,34,3363,0.2961992306347506
SB,SB,SB,SB,3429,Social Change,social change,862,8,8,landmarks,160,160,0.18561484918793503,0.0,eligible,17,2576,0.2430145594932288
SB,SB,SB,SB,3433,Public Education,public education,956,8,8,landmarks,160,160,0.16736401673640167,0.0,eligible,32,2840,0.2716131068286163
SB,SB,SB,SB,3451,Child Care,child care,1053,8,8,landmarks,160,160,0.15194681861348527,0.0,eligible,28,3085,0.28283916502197826
SB,SB,SB,SB,3453,Buying A Car,buying a car,1051,8,8,landmarks,160,160,0.1522359657469077,0.0,eligible,34,4356,0.24453973745099478
SB,SB,SB,SB,3454,Social Change,social change,953,8,8,landmarks,160,160,0.16789087093389296,0.0,eligible,17,3738,0.26729357155663647
SB,SB,SB,SB,3489,Recycling,recycling,941,8,8,landmarks,160,160,0.17003188097768332,0.0,eligible,35,3515,0.3014035525019947
SB,SB,SB,SB,3495,Crime,crime,913,8,8,landmarks,160,160,0.17524644030668127,0.0,eligible,27,4023,0.25688331794362407
SB,SB,SB,SB,3497,Weather Climate,weather climate,899,8,8,landmarks,160,160,0.17797552836484984,0.0,eligible,20,3596,0.2910730643458479
SB,SB,SB,SB,3503,Capital Punishment,capital punishment,1131,8,8,landmarks,160,160,0.14146772767462423,0.0,eligible,32,4341,0.3151835064585511
SB,SB,SB,SB,3508,Recycling,recycling,1089,8,8,landmarks,160,160,0.14692378328741965,0.0,eligible,35,2672,0.3008387247595692
SB,SB,SB,SB,3509,Capital Punishment,capital punishment,1007,8,8,landmarks,160,160,0.15888778550148958,0.0,eligible,32,4341,0.3205031855127207
SB,SB,SB,SB,3513,Buying A Car,buying a car,825,8,8,landmarks,160,160,0.19393939393939394,0.0,eligible,34,3550,0.288147878376419
SB,SB,SB,SB,3515,Recycling,recycling,902,8,8,landmarks,160,160,0.17738359201773837,0.0,eligible,35,2994,0.36410616552662156
SB,SB,SB,SB,3521,News Media,news media,984,8,8,landmarks,160,160,0.16260162601626016,0.0,eligible,31,3267,0.3148235191531098
SB,SB,SB,SB,3541,Taxes,taxes,837,8,8,landmarks,160,160,0.1911589008363202,0.0,eligible,26,4840,0.29345246951530257
SB,SB,SB,SB,3543,Capital Punishment,capital punishment,848,8,8,landmarks,160,160,0.18867924528301888,0.0,eligible,32,4341,0.33143460256059665
SB,SB,SB,SB,3550,Buying A Car,buying a car,1155,8,8,landmarks,160,160,0.13852813852813853,0.0,eligible,34,3363,0.3144367282845111
SB,SB,SB,SB,3551,Public Education,public education,957,8,8,landmarks,160,160,0.1671891327063741,0.0,eligible,32,4346,0.2407261206493182
SB,SB,SB,SB,3569,News Media,news media,821,8,8,landmarks,160,160,0.19488428745432398,0.0,eligible,31,3345,0.32707369706546063
SB,SB,SB,SB,3573,Buying A Car,buying a car,993,8,8,landmarks,160,160,0.16112789526686808,0.0,eligible,34,3386,0.2832366592986819
SB,SB,SB,SB,3574,Air Pollution,air pollution,839,8,8,landmarks,160,160,0.1907032181168057,0.0,eligible,24,4771,0.24096578915934586
SB,SB,SB,SB,3591,Care Of The Elderly,care of the elderly,842,8,8,landmarks,160,160,0.19002375296912113,0.0,eligible,28,2155,0.29865929469654795
SB,SB,SB,SB,3596,Weather Climate,weather climate,1026,8,8,landmarks,160,160,0.15594541910331383,0.0,eligible,20,2950,0.32963419172790354
SB,SB,SB,SB,3597,Social Change,social change,902,8,8,landmarks,160,160,0.17738359201773837,0.0,eligible,17,4360,0.23337810087556576
SB,SB,SB,SB,3624,Music,music,1062,8,8,landmarks,160,160,0.15065913370998116,0.0,eligible,25,3747,0.24072366980939575
SB,SB,SB,SB,3638,Football,football,830,8,8,landmarks,160,160,0.1927710843373494,0.0,eligible,11,3389,0.25286038922779674
SB,SB,SB,SB,3639,Buying A Car,buying a car,962,8,8,landmarks,160,160,0.16632016632016633,0.0,eligible,34,2993,0.27765885138452784
SB,SB,SB,SB,3646,Public Education,public education,959,8,8,landmarks,160,160,0.16684045881126172,0.0,eligible,32,3062,0.25226225527177215
SB,SB,SB,SB,3647,Job Benefits,job benefits,941,8,8,landmarks,160,160,0.17003188097768332,0.0,eligible,26,3830,0.27507004990170125
SB,SB,SB,SB,3655,Child Care,child care,861,8,8,landmarks,160,160,0.18583042973286876,0.0,eligible,28,2854,0.30228188358985497
SB,SB,SB,SB,3659,Recycling,recycling,1127,8,8,landmarks,160,160,0.1419698314108252,0.0,eligible,35,3194,0.25531347448057795
SB,SB,SB,SB,3660,Drug Testing,drug testing,969,8,8,landmarks,160,160,0.1651186790505676,0.0,eligible,27,3174,0.2636401558434087
SB,SB,SB,SB,3662,Drug Testing,drug testing,954,8,8,landmarks,160,160,0.16771488469601678,0.0,eligible,27,3151,0.2870198366640835
SB,SB,SB,SB,3663,Weather Climate,weather climate,937,8,8,landmarks,160,160,0.17075773745997866,0.0,eligible,20,3185,0.267393337462539
SB,SB,SB,SB,3675,Family Finance,family finance,843,8,8,landmarks,160,160,0.18979833926453143,0.0,eligible,28,2300,0.2618725142650553
SB,SB,SB,SB,3693,Child Care,child care,1092,8,8,landmarks,160,160,0.14652014652014653,0.0,eligible,28,2788,0.25807743617008283
SB,SB,SB,SB,3694,Air Pollution,air pollution,937,8,8,landmarks,160,160,0.17075773745997866,0.0,eligible,24,2121,0.2638336683179303
SB,SB,SB,SB,3728,News Media,news media,970,8,8,landmarks,160,160,0.16494845360824742,0.0,eligible,31,3267,0.2993785943236259
SB,SB,SB,SB,3736,Recycling,recycling,1073,8,8,landmarks,160,160,0.14911463187325255,0.0,eligible,35,2994,0.20299161042285874
SB,SB,SB,SB,3738,Social Change,social change,934,8,8,landmarks,160,160,0.17130620985010706,0.0,eligible,17,3454,0.26729357155663647
SB,SB,SB,SB,3745,Public Education,public education,953,8,8,landmarks,160,160,0.16789087093389296,0.0,eligible,32,2632,0.277664612842504
SB,SB,SB,SB,3747,Music,music,736,8,8,landmarks,160,160,0.21739130434782608,0.0,eligible,25,3962,0.3407706364867952
SB,SB,SB,SB,3770,Care Of The Elderly,care of the elderly,833,8,8,landmarks,160,160,0.19207683073229292,0.0,eligible,28,3310,0.296640715832877
SB,SB,SB,SB,3774,Crime,crime,936,8,8,landmarks,160,160,0.17094017094017094,0.0,eligible,27,4320,0.24078525408123008
SB,SB,SB,SB,3776,Public Education,public education,845,8,8,landmarks,160,160,0.1893491124260355,0.0,eligible,32,3216,0.29717248568079113
SB,SB,SB,SB,3784,Capital Punishment,capital punishment,787,8,8,landmarks,160,160,0.20330368487928843,0.0,eligible,32,4037,0.24473929285102258
SB,SB,SB,SB,3797,Air Pollution,air pollution,902,8,8,landmarks,160,160,0.17738359201773837,0.0,eligible,24,3406,0.2582440558423694
SB,SB,SB,SB,3801,Crime,crime,851,8,8,landmarks,160,160,0.18801410105757932,0.0,eligible,27,4023,0.27456728373936945
SB,SB,SB,SB,3805,Taxes,taxes,1036,8,8,landmarks,160,160,0.15444015444015444,0.0,eligible,26,2839,0.25660905123173483
SB,SB,SB,SB,3810,Music,music,956,8,8,landmarks,160,160,0.16736401673640167,0.0,eligible,25,3355,0.22668326976265385
SB,SB,SB,SB,3811,Child Care,child care,928,8,8,landmarks,160,160,0.1724137931034483,0.0,eligible,28,3208,0.2763404674145661
SB,SB,SB,SB,3813,Family Finance,family finance,950,8,8,landmarks,160,160,0.16842105263157894,0.0,eligible,28,3200,0.2567627581172336
SB,SB,SB,SB,3815,Buying A Car,buying a car,858,8,8,landmarks,160,160,0.1864801864801865,0.0,eligible,34,4917,0.30305771467114717
SB,SB,SB,SB,3828,Crime,crime,966,8,8,landmarks,160,160,0.16563146997929606,0.0,eligible,27,4752,0.2931223449295872
SB,SB,SB,SB,3830,Job Benefits,job benefits,1011,8,8,landmarks,160,160,0.1582591493570722,0.0,eligible,26,3647,0.27507004990170125
SB,SB,SB,SB,3841,Public Education,public education,980,8,8,landmarks,160,160,0.16326530612244897,0.0,eligible,32,3134,0.3768842665841565
SB,SB,SB,SB,3862,Care Of The Elderly,care of the elderly,708,8,8,landmarks,160,160,0.22598870056497175,0.0,eligible,28,4108,0.27226361430581125
SB,SB,SB,SB,3876,Recycling,recycling,1157,8,8,landmarks,160,160,0.13828867761452032,0.0,eligible,35,3515,0.2878440016657564
SB,SB,SB,SB,3887,Air Pollution,air pollution,937,8,8,landmarks,160,160,0.17075773745997866,0.0,eligible,24,3406,0.28187976204603316
SB,SB,SB,SB,3902,Care Of The Elderly,care of the elderly,1029,8,8,landmarks,160,160,0.1554907677356657,0.0,eligible,28,3052,0.26378263870848406
SB,SB,SB,SB,3926,Trial By Jury,trial by jury,1029,8,8,landmarks,160,160,0.1554907677356657,0.0,eligible,31,4064,0.30488970062819165
SB,SB,SB,SB,3936,Weather Climate,weather climate,920,8,8,landmarks,160,160,0.17391304347826086,0.0,eligible,20,3497,0.2579813996067699
SB,SB,SB,SB,3946,Care Of The Elderly,care of the elderly,1015,8,8,landmarks,160,160,0.15763546798029557,0.0,eligible,28,3131,0.2783326300499891
SB,SB,SB,SB,3962,Music,music,865,8,8,landmarks,160,160,0.18497109826589594,0.0,eligible,25,3747,0.3407706364867952
SB,SB,SB,SB,3985,Job Benefits,job benefits,973,8,8,landmarks,160,160,0.1644398766700925,0.0,eligible,26,4628,0.30229871366400995
SB,SB,SB,SB,3988,Music,music,981,8,8,landmarks,160,160,0.16309887869520898,0.0,eligible,25,4092,0.31726196283685004
SB,SB,SB,SB,3994,Music,music,958,8,8,landmarks,160,160,0.16701461377870563,0.0,eligible,25,3036,0.2722473557522702
SB,SB,SB,SB,4002,Buying A Car,buying a car,689,8,8,landmarks,160,160,0.23222060957910015,0.0,eligible,34,3815,0.25692703043712006
SB,SB,SB,SB,4023,Crime,crime,969,8,8,landmarks,160,160,0.1651186790505676,0.0,eligible,27,4336,0.2746145003486915
SB,SB,SB,SB,4028,Job Benefits,job benefits,926,8,8,landmarks,160,160,0.17278617710583152,0.0,eligible,26,4158,0.2562862138943862
SB,SB,SB,SB,4033,News Media,news media,1112,8,8,landmarks,160,160,0.14388489208633093,0.0,eligible,31,4167,0.3255403011411936
SB,SB,SB,SB,4036,Trial By Jury,trial by jury,958,8,8,landmarks,160,160,0.16701461377870563,0.0,eligible,31,4148,0.3326125276685168
SB,SB,SB,SB,4037,Capital Punishment,capital punishment,993,8,8,landmarks,160,160,0.16112789526686808,0.0,eligible,32,4341,0.302410445114747
SB,SB,SB,SB,4038,Trial By Jury,trial by jury,946,8,8,landmarks,160,160,0.16913319238900634,0.0,eligible,31,4370,0.3035429317784466
SB,SB,SB,SB,4048,Drug Testing,drug testing,984,8,8,landmarks,160,160,0.16260162601626016,0.0,eligible,27,4605,0.2746443759455631
SB,SB,SB,SB,4049,Drug Testing,drug testing,1065,8,8,landmarks,160,160,0.15023474178403756,0.0,eligible,27,3151,0.265756503383098
SB,SB,SB,SB,4051,Air Pollution,air pollution,792,8,8,landmarks,160,160,0.20202020202020202,0.0,eligible,24,2293,0.21866030359819377
SB,SB,SB,SB,4056,Job Benefits,job benefits,996,8,8,landmarks,160,160,0.1606425702811245,0.0,eligible,26,4905,0.19811142627345701
SB,SB,SB,SB,4060,Job Benefits,job benefits,847,8,8,landmarks,160,160,0.18890200708382526,0.0,eligible,26,3985,0.241590695646141
SB,SB,SB,SB,4064,Trial By Jury,trial by jury,789,8,8,landmarks,160,160,0.20278833967046894,0.0,eligible,31,3162,0.3251925429287358
SB,SB,SB,SB,4071,Taxes,taxes,915,8,8,landmarks,160,160,0.17486338797814208,0.0,eligible,26,3541,0.2866443542660271
SB,SB,SB,SB,4072,News Media,news media,925,8,8,landmarks,160,160,0.17297297297297298,0.0,eligible,31,3345,0.3313740747323902
SB,SB,SB,SB,4078,Recycling,recycling,1073,8,8,landmarks,160,160,0.14911463187325255,0.0,eligible,35,2672,0.2896303252421456
SB,SB,SB,SB,4079,Family Finance,family finance,1063,8,8,landmarks,160,160,0.15051740357478832,0.0,eligible,28,2782,0.28062895596294624
SB,SB,SB,SB,4082,News Media,news media,965,8,8,landmarks,160,160,0.16580310880829016,0.0,eligible,31,2395,0.35564046880183864
SB,SB,SB,SB,4090,Family Finance,family finance,846,8,8,landmarks,160,160,0.18912529550827423,0.0,eligible,28,4379,0.2934043775241736
SB,SB,SB,SB,4092,Music,music,920,8,8,landmarks,160,160,0.17391304347826086,0.0,eligible,25,3988,0.31726196283685004
SB,SB,SB,SB,4096,Recycling,recycling,839,8,8,landmarks,160,160,0.1907032181168057,0.0,eligible,35,2994,0.26922676934306566
SB,SB,SB,SB,4101,Recycling,recycling,805,8,8,landmarks,160,160,0.19875776397515527,0.0,eligible,35,4358,0.2943484051612726
SB,SB,SB,SB,4102,Care Of The Elderly,care of the elderly,867,8,8,landmarks,160,160,0.1845444059976932,0.0,eligible,28,2005,0.2885670327558427
SB,SB,SB,SB,4103,Family Finance,family finance,878,8,8,landmarks,160,160,0.18223234624145787,0.0,eligible,28,4615,0.27607681289633446
SB,SB,SB,SB,4104,Family Finance,family finance,881,8,8,landmarks,160,160,0.18161180476730987,0.0,eligible,28,3200,0.24116381059898406
SB,SB,SB,SB,4108,Care Of The Elderly,care of the elderly,916,8,8,landmarks,160,160,0.17467248908296942,0.0,eligible,28,2155,0.3165924163168202
SB,SB,SB,SB,4109,Job Benefits,job benefits,904,8,8,landmarks,160,160,0.17699115044247787,0.0,eligible,26,2897,0.22507533612977504
SB,SB,SB,SB,4114,Air Pollution,air pollution,1037,8,8,landmarks,160,160,0.15429122468659595,0.0,eligible,24,4771,0.26879436985131333
SB,SB,SB,SB,4123,News Media,news media,959,8,8,landmarks,160,160,0.16684045881126172,0.0,eligible,31,4345,0.3141153115462183
SB,SB,SB,SB,4127,Family Finance,family finance,914,8,8,landmarks,160,160,0.175054704595186,0.0,eligible,28,2022,0.210430507778554
SB,SB,SB,SB,4129,Capital Punishment,capital punishment,931,8,8,landmarks,160,160,0.17185821697099893,0.0,eligible,32,3247,0.28584957981873593
SB,SB,SB,SB,4133,Capital Punishment,capital punishment,1079,8,8,landmarks,160,160,0.14828544949026876,0.0,eligible,32,3543,0.2705311764263706
SB,SB,SB,SB,4137,Buying A Car,buying a car,978,8,8,landmarks,160,160,0.16359918200409,0.0,eligible,34,4318,0.24164188867686598
SB,SB,SB,SB,4138,Taxes,taxes,883,8,8,landmarks,160,160,0.1812004530011325,0.0,eligible,26,3360,0.29843077882681945
SB,SB,SB,SB,4148,Trial By Jury,trial by jury,896,8,8,landmarks,160,160,0.17857142857142858,0.0,eligible,31,4697,0.3415727377137133
SB,SB,SB,SB,4149,Family Finance,family finance,963,8,8,landmarks,160,160,0.16614745586708204,0.0,eligible,28,2515,0.2819356980938258
SB,SB,SB,SB,4151,Capital Punishment,capital punishment,822,8,8,landmarks,160,160,0.19464720194647203,0.0,eligible,32,4341,0.28958688875841143
SB,SB,SB,SB,4152,Trial By Jury,trial by jury,880,8,8,landmarks,160,160,0.18181818181818182,0.0,eligible,31,3118,0.2571049796929282
