prompt_level,left_condition,right_condition,left_architecture,right_architecture,topic,topic_key,n_left,n_right,n_matched_inputs,n_unmatched_pairs,primary_eligible,mean_same_input_route_similarity,mean_different_input_route_similarity,architecture_route_displacement,same_input_similarity_advantage,analysis_role,c4_also_changes_second_model
P2,C1-P2,C2-P2,C1,C2,Drug Testing,drug testing,2,2,2,2,False,0.2647557300102368,0.25723621193567686,0.7352442699897632,0.007519518074559917,exploratory,False
P2,C1-P2,C2-P2,C1,C2,Family Finance,family finance,5,5,5,20,True,0.32768422207596964,0.3046920877888047,0.6723157779240303,0.022992134287164956,exploratory,False
P2,C1-P2,C2-P2,C1,C2,Job Benefits,job benefits,5,5,5,20,True,0.3364011261905696,0.33498249185038464,0.6635988738094304,0.0014186343401849655,exploratory,False
P2,C1-P2,C2-P2,C1,C2,Music,music,2,2,2,2,False,0.34690111435666765,0.31080683864072084,0.6530988856433324,0.03609427571594681,exploratory,False
P2,C1-P2,C2-P2,C1,C2,News Media,news media,4,4,4,12,True,0.2549590189579589,0.26489417407644217,0.7450409810420411,-0.009935155118483252,exploratory,False
P2,C1-P2,C2-P2,C1,C2,Recycling,recycling,3,3,3,6,True,0.3653688704938179,0.3698512868307064,0.6346311295061822,-0.004482416336888506,exploratory,False
P2,C1-P2,C2-P2,C1,C2,Taxes,taxes,2,2,2,2,False,0.23329895417829466,0.235054686286076,0.7667010458217054,-0.0017557321077813492,exploratory,False
P2,C1-P2,C2-P2,C1,C2,Trial By Jury,trial by jury,6,6,6,30,True,0.3405223224744947,0.3085723730518858,0.6594776775255053,0.031949949422608925,exploratory,False
P2,C1-P2,C3-P2,C1,C3,Buying A Car,buying a car,2,2,2,2,False,0.38271023549644284,0.35274577696343945,0.6172897645035571,0.02996445853300339,exploratory,False
P2,C1-P2,C3-P2,C1,C3,Capital Punishment,capital punishment,2,2,2,2,False,0.3967660866674741,0.3724198972916953,0.603233913332526,0.024346189375778815,exploratory,False
P2,C1-P2,C3-P2,C1,C3,Care Of The Elderly,care of the elderly,5,5,5,20,True,0.3607015391629095,0.3680204579530571,0.6392984608370905,-0.007318918790147622,exploratory,False
P2,C1-P2,C3-P2,C1,C3,Child Care,child care,2,2,2,2,False,0.22832338655190731,0.3226272082922938,0.7716766134480927,-0.09430382174038648,exploratory,False
P2,C1-P2,C3-P2,C1,C3,Crime,crime,4,4,4,12,True,0.3856094602836161,0.4316624394636359,0.6143905397163839,-0.046052979180019826,exploratory,False
P2,C1-P2,C3-P2,C1,C3,Drug Testing,drug testing,2,2,2,2,False,0.40192524737815605,0.38575796390740236,0.598074752621844,0.01616728347075369,exploratory,False
P2,C1-P2,C3-P2,C1,C3,Family Finance,family finance,5,5,5,20,True,0.3583236155667268,0.3687815200307455,0.6416763844332731,-0.010457904464018675,exploratory,False
P2,C1-P2,C3-P2,C1,C3,Job Benefits,job benefits,5,5,5,20,True,0.39399575511831436,0.39000185825759615,0.6060042448816856,0.003993896860718216,exploratory,False
P2,C1-P2,C3-P2,C1,C3,Music,music,2,2,2,2,False,0.32534590513718054,0.35441874888299046,0.6746540948628195,-0.02907284374580993,exploratory,False
P2,C1-P2,C3-P2,C1,C3,News Media,news media,4,4,4,12,True,0.30005640041412074,0.3220598037559597,0.6999435995858793,-0.02200340334183898,exploratory,False
P2,C1-P2,C3-P2,C1,C3,Recycling,recycling,3,3,3,6,True,0.5064534344892669,0.48341320457576464,0.49354656551073306,0.023040229913502297,exploratory,False
P2,C1-P2,C3-P2,C1,C3,Taxes,taxes,2,2,2,2,False,0.2805379795262159,0.3140229490057937,0.719462020473784,-0.0334849694795778,exploratory,False
P2,C1-P2,C3-P2,C1,C3,Trial By Jury,trial by jury,6,6,6,30,True,0.35685088697031625,0.3627204899771865,0.6431491130296838,-0.005869603006870228,exploratory,False
P2,C1-P2,C4-P2,C1,C4,Buying A Car,buying a car,2,2,2,2,False,0.4442446441552486,0.415156992132774,0.5557553558447514,0.029087652022474597,exploratory,True
P2,C1-P2,C4-P2,C1,C4,Capital Punishment,capital punishment,2,2,2,2,False,0.2980008271070219,0.3067839344077944,0.7019991728929781,-0.008783107300772475,exploratory,True
P2,C1-P2,C4-P2,C1,C4,Care Of The Elderly,care of the elderly,5,5,5,20,True,0.40396234274733533,0.3935180105471895,0.5960376572526647,0.010444332200145845,exploratory,True
P2,C1-P2,C4-P2,C1,C4,Child Care,child care,2,2,2,2,False,0.23876758645254786,0.23086852334001534,0.7612324135474522,0.007899063112532523,exploratory,True
P2,C1-P2,C4-P2,C1,C4,Crime,crime,4,4,4,12,True,0.3608634334675346,0.4101518917900191,0.6391365665324654,-0.04928845832248452,exploratory,True
P2,C1-P2,C4-P2,C1,C4,Drug Testing,drug testing,2,2,2,2,False,0.34297349213201495,0.3308055292935028,0.6570265078679851,0.012167962838512125,exploratory,True
P2,C1-P2,C4-P2,C1,C4,Family Finance,family finance,5,5,5,20,True,0.3608335020043375,0.37313105193581064,0.6391664979956625,-0.01229754993147314,exploratory,True
P2,C1-P2,C4-P2,C1,C4,Job Benefits,job benefits,5,5,5,20,True,0.34888416552416956,0.3382253225728349,0.6511158344758304,0.01065884295133468,exploratory,True
P2,C1-P2,C4-P2,C1,C4,Music,music,2,2,2,2,False,0.32814771275908544,0.32167776923575647,0.6718522872409145,0.006469943523328969,exploratory,True
P2,C1-P2,C4-P2,C1,C4,News Media,news media,4,4,4,12,True,0.3297783251224433,0.3462187875423393,0.6702216748775567,-0.016440462419895996,exploratory,True
P2,C1-P2,C4-P2,C1,C4,Recycling,recycling,3,3,3,6,True,0.4490102038933605,0.45787428778340006,0.5509897961066395,-0.008864083890039565,exploratory,True
P2,C1-P2,C4-P2,C1,C4,Taxes,taxes,2,2,2,2,False,0.3239700857053134,0.30943678454814094,0.6760299142946866,0.01453330115717244,exploratory,True
P2,C1-P2,C4-P2,C1,C4,Trial By Jury,trial by jury,6,6,6,30,True,0.37088987919818567,0.3539054054656222,0.6291101208018144,0.016984473732563454,exploratory,True
P2,C2-P2,C3-P2,C2,C3,Buying A Car,buying a car,2,2,2,2,False,0.3239012466776635,0.3358348217647349,0.6760987533223365,-0.01193357508707138,exploratory,False
P2,C2-P2,C3-P2,C2,C3,Capital Punishment,capital punishment,2,2,2,2,False,0.43594656570947576,0.42693718559098776,0.5640534342905242,0.009009380118488008,exploratory,False
P2,C2-P2,C3-P2,C2,C3,Care Of The Elderly,care of the elderly,5,5,5,20,True,0.3481726519585463,0.3654931535242151,0.6518273480414537,-0.017320501565668778,exploratory,False
P2,C2-P2,C3-P2,C2,C3,Child Care,child care,2,2,2,2,False,0.273867294397867,0.27951329059823515,0.7261327056021329,-0.005645996200368153,exploratory,False
P2,C2-P2,C3-P2,C2,C3,Crime,crime,4,4,4,12,True,0.3509774906894738,0.35085888942723925,0.6490225093105262,0.00011860126223456335,exploratory,False
P2,C2-P2,C3-P2,C2,C3,Drug Testing,drug testing,2,2,2,2,False,0.3600677145133576,0.2827311791752304,0.6399322854866424,0.07733653533812723,exploratory,False
P2,C2-P2,C3-P2,C2,C3,Family Finance,family finance,5,5,5,20,True,0.3528257594483195,0.3646911577063597,0.6471742405516805,-0.011865398258040172,exploratory,False
P2,C2-P2,C3-P2,C2,C3,Job Benefits,job benefits,5,5,5,20,True,0.3289793985576871,0.33433347614684,0.6710206014423129,-0.005354077589152906,exploratory,False
P2,C2-P2,C3-P2,C2,C3,Music,music,2,2,2,2,False,0.28891300496918176,0.31155521447760726,0.7110869950308183,-0.022642209508425493,exploratory,False
P2,C2-P2,C3-P2,C2,C3,News Media,news media,4,4,4,12,True,0.28176447732631027,0.2881609609678708,0.7182355226736897,-0.006396483641560535,exploratory,False
P2,C2-P2,C3-P2,C2,C3,Recycling,recycling,3,3,3,6,True,0.374657568454813,0.408227447645239,0.625342431545187,-0.03356987919042598,exploratory,False
P2,C2-P2,C3-P2,C2,C3,Taxes,taxes,2,2,2,2,False,0.2981414234686232,0.2668292284764114,0.7018585765313767,0.03131219499221183,exploratory,False
P2,C2-P2,C3-P2,C2,C3,Trial By Jury,trial by jury,6,6,6,30,True,0.31488617096306404,0.30493020022104866,0.685113829036936,0.009955970742015374,exploratory,False
P2,C2-P2,C4-P2,C2,C4,Buying A Car,buying a car,2,2,2,2,False,0.3217981140124882,0.2812662945459999,0.6782018859875119,0.04053181946648832,exploratory,True
P2,C2-P2,C4-P2,C2,C4,Capital Punishment,capital punishment,2,2,2,2,False,0.3294312406776233,0.36204512559050867,0.6705687593223767,-0.03261388491288536,exploratory,True
P2,C2-P2,C4-P2,C2,C4,Care Of The Elderly,care of the elderly,5,5,5,20,True,0.3552186686572413,0.3610943128704927,0.6447813313427587,-0.00587564421325143,exploratory,True
P2,C2-P2,C4-P2,C2,C4,Child Care,child care,2,2,2,2,False,0.31986991140023824,0.29191717116063076,0.6801300885997618,0.027952740239607476,exploratory,True
P2,C2-P2,C4-P2,C2,C4,Crime,crime,4,4,4,12,True,0.36354181716109646,0.3697461922677727,0.6364581828389035,-0.006204375106676263,exploratory,True
P2,C2-P2,C4-P2,C2,C4,Drug Testing,drug testing,2,2,2,2,False,0.33418274062327824,0.29510671697249163,0.6658172593767218,0.03907602365078661,exploratory,True
P2,C2-P2,C4-P2,C2,C4,Family Finance,family finance,5,5,5,20,True,0.32117978222152244,0.34055823258726947,0.6788202177784776,-0.019378450365747035,exploratory,True
P2,C2-P2,C4-P2,C2,C4,Job Benefits,job benefits,5,5,5,20,True,0.3119355281094148,0.31638585821810983,0.6880644718905853,-0.004450330108695055,exploratory,True
P2,C2-P2,C4-P2,C2,C4,Music,music,2,2,2,2,False,0.26741270035407955,0.3187087527619395,0.7325872996459204,-0.05129605240785995,exploratory,True
P2,C2-P2,C4-P2,C2,C4,News Media,news media,4,4,4,12,True,0.33338421412860353,0.29609839041209157,0.6666157858713965,0.03728582371651196,exploratory,True
P2,C2-P2,C4-P2,C2,C4,Recycling,recycling,3,3,3,6,True,0.3563577321042661,0.37768765406932964,0.6436422678957339,-0.02132992196506356,exploratory,True
P2,C2-P2,C4-P2,C2,C4,Taxes,taxes,2,2,2,2,False,0.24231584241655635,0.2598635795500361,0.7576841575834437,-0.017547737133479735,exploratory,True
P2,C2-P2,C4-P2,C2,C4,Trial By Jury,trial by jury,6,6,6,30,True,0.3110983731712836,0.3029503633028209,0.6889016268287165,0.008148009868462702,exploratory,True
P2,C3-P2,C4-P2,C3,C4,Buying A Car,buying a car,2,2,2,2,False,0.31293467119965646,0.38648393919869267,0.6870653288003435,-0.07354926799903622,exploratory,True
P2,C3-P2,C4-P2,C3,C4,Capital Punishment,capital punishment,2,2,2,2,False,0.4723323416509306,0.49056616494064753,0.5276676583490694,-0.018233823289716955,exploratory,True
P2,C3-P2,C4-P2,C3,C4,Care Of The Elderly,care of the elderly,5,5,5,20,True,0.4212136453608958,0.4257520843142254,0.5787863546391042,-0.0045384389533296154,exploratory,True
P2,C3-P2,C4-P2,C3,C4,Child Care,child care,2,2,2,2,False,0.2601094277725131,0.2648144246156742,0.7398905722274869,-0.004704996843161113,exploratory,True
P2,C3-P2,C4-P2,C3,C4,Crime,crime,4,4,4,12,True,0.42221892808931316,0.45561705294285226,0.5777810719106868,-0.0333981248535391,exploratory,True
P2,C3-P2,C4-P2,C3,C4,Drug Testing,drug testing,2,2,2,2,False,0.484105911467697,0.42820090430126373,0.515894088532303,0.05590500716643326,exploratory,True
P2,C3-P2,C4-P2,C3,C4,Family Finance,family finance,5,5,5,20,True,0.4491534589944638,0.39795438081109014,0.5508465410055362,0.05119907818337366,exploratory,True
P2,C3-P2,C4-P2,C3,C4,Job Benefits,job benefits,5,5,5,20,True,0.38277248464139757,0.37950188029970156,0.6172275153586024,0.003270604341696015,exploratory,True
P2,C3-P2,C4-P2,C3,C4,Music,music,2,2,2,2,False,0.32653726603349187,0.3223295560722047,0.6734627339665081,0.004207709961287165,exploratory,True
P2,C3-P2,C4-P2,C3,C4,News Media,news media,4,4,4,12,True,0.4065401605775495,0.38998665448161446,0.5934598394224505,0.016553506095935033,exploratory,True
P2,C3-P2,C4-P2,C3,C4,Recycling,recycling,3,3,3,6,True,0.4606232812854376,0.48198851031062534,0.5393767187145624,-0.021365229025187726,exploratory,True
P2,C3-P2,C4-P2,C3,C4,Taxes,taxes,2,2,2,2,False,0.3063980452829038,0.3186912489420418,0.6936019547170962,-0.012293203659137997,exploratory,True
P2,C3-P2,C4-P2,C3,C4,Trial By Jury,trial by jury,6,6,6,30,True,0.3626133985021995,0.3638387320343066,0.6373866014978005,-0.0012253335321071313,exploratory,True
