prompt_level,left_condition,right_condition,left_architecture,right_architecture,conversation_no,topic,topic_key,same_input_route_similarity,architecture_route_displacement,alignment_path,analysis_role
P0,C1-P0,C4-P0,C1,C4,4362,Public Education,public education,0.20245126081672826,0.7975487391832717,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C1-P0,C4-P0,C1,C4,4096,Recycling,recycling,0.5498621378465793,0.45013786215342066,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C1-P0,C4-P0,C1,C4,4329,Recycling,recycling,0.3361326946814187,0.6638673053185813,"[[0,0],[1,0],[2,1],[3,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C1-P0,C4-P0,C1,C4,4358,Recycling,recycling,0.48898427005632095,0.511015729943679,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C1-P0,C4-P0,C1,C4,4360,Social Change,social change,0.4015363017230682,0.5984636982769318,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C1-P0,C4-P0,C1,C4,2451,Soviet Union,soviet union,0.2627450671222801,0.7372549328777199,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C1-P0,C4-P0,C1,C4,4333,Taxes,taxes,0.05753295202651554,0.9424670479734845,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C1-P0,C4-P0,C1,C4,4372,Taxes,taxes,0.1431388611692539,0.8568611388307461,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C1-P0,C4-P0,C1,C4,4036,Trial By Jury,trial by jury,0.39841619023820685,0.6015838097617932,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C1-P0,C4-P0,C1,C4,4148,Trial By Jury,trial by jury,0.3992959680684318,0.6007040319315682,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C1-P0,C4-P0,C1,C4,4152,Trial By Jury,trial by jury,0.3904498651335089,0.6095501348664911,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C1-P0,C4-P0,C1,C4,4321,Trial By Jury,trial by jury,0.40597511108430495,0.594024888915695,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C1-P0,C4-P0,C1,C4,4327,Trial By Jury,trial by jury,0.33184476571034305,0.668155234289657,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C1-P0,C4-P0,C1,C4,4617,Trial By Jury,trial by jury,0.28573498873673664,0.7142650112632634,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C1-P0,C4-P0,C1,C4,2095,Weather Climate,weather climate,0.36672966757064873,0.6332703324293513,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4382,Air Pollution,air pollution,0.4388344956783403,0.5611655043216597,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4339,Buying A Car,buying a car,0.32294014164519647,0.6770598583548035,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4356,Buying A Car,buying a car,0.27459708950965733,0.7254029104903427,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4133,Capital Punishment,capital punishment,0.33636554117434303,0.663634458825657,"[[0,0],[0,1],[1,2],[2,3],[3,4],[4,5],[5,6],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4341,Capital Punishment,capital punishment,0.5080797871399304,0.4919202128600696,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,3902,Care Of The Elderly,care of the elderly,0.3510191029103794,0.6489808970896206,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4108,Care Of The Elderly,care of the elderly,0.27368793163921656,0.7263120683607834,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4166,Care Of The Elderly,care of the elderly,0.3426517606706815,0.6573482393293185,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4619,Care Of The Elderly,care of the elderly,0.3035995170356308,0.6964004829643692,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4646,Care Of The Elderly,care of the elderly,0.32011875667658884,0.6798812433234112,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4325,Child Care,child care,0.4156505984853154,0.5843494015146846,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4877,Child Care,child care,0.35138021421087207,0.6486197857891279,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4316,Crime,crime,0.4724549454347904,0.5275450545652096,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4320,Crime,crime,0.42254631535161447,0.5774536846483855,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4336,Crime,crime,0.4684130305472576,0.5315869694527424,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4340,Crime,crime,0.40389870486116786,0.5961012951388321,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4048,Drug Testing,drug testing,0.2532365975747036,0.7467634024252964,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4330,Drug Testing,drug testing,0.3312589717229326,0.6687410282770674,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4103,Family Finance,family finance,0.3038239660876053,0.6961760339123947,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4104,Family Finance,family finance,0.3864099938740587,0.6135900061259413,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4353,Family Finance,family finance,0.3584443693063184,0.6415556306936816,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4379,Family Finance,family finance,0.34590075152983024,0.6540992484701698,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4688,Family Finance,family finance,0.3447798971012461,0.6552201028987539,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,3389,Football,football,0.3928577146636312,0.6071422853363688,"[[0,0],[1,0],[2,1],[3,2],[4,3],[5,4],[6,5],[7,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4060,Job Benefits,job benefits,0.4055771911174386,0.5944228088825614,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4109,Job Benefits,job benefits,0.3707033100198719,0.6292966899801281,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4171,Job Benefits,job benefits,0.34643001006089635,0.6535699899391036,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4319,Job Benefits,job benefits,0.3762013454042338,0.6237986545957662,"[[0,0],[1,0],[2,1],[3,2],[4,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4628,Job Benefits,job benefits,0.3634570108529629,0.6365429891470371,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4168,Music,music,0.3115818075087523,0.6884181924912477,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4312,Music,music,0.4395027535505872,0.5604972464494128,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4082,News Media,news media,0.3427287120401018,0.6572712879598982,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4177,News Media,news media,0.3469336084789685,0.6530663915210315,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4345,News Media,news media,0.27835131741853625,0.7216486825814638,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4611,News Media,news media,0.38458157259809544,0.6154184274019046,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4362,Public Education,public education,0.40689572734735546,0.5931042726526445,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4096,Recycling,recycling,0.3896337324311837,0.6103662675688163,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4329,Recycling,recycling,0.4061602875835343,0.5938397124164657,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4358,Recycling,recycling,0.5717267930163973,0.4282732069836027,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4360,Social Change,social change,0.3843317771311794,0.6156682228688206,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,2451,Soviet Union,soviet union,0.1688739859597519,0.8311260140402481,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4333,Taxes,taxes,0.3740104093503993,0.6259895906496007,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4372,Taxes,taxes,0.2600684761538443,0.7399315238461557,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4036,Trial By Jury,trial by jury,0.38116306353497476,0.6188369364650252,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4148,Trial By Jury,trial by jury,0.46904661872490794,0.5309533812750921,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4152,Trial By Jury,trial by jury,0.3082342267679571,0.6917657732320429,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4321,Trial By Jury,trial by jury,0.25716745087012893,0.7428325491298711,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4327,Trial By Jury,trial by jury,0.2778723534446508,0.7221276465553492,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,4617,Trial By Jury,trial by jury,0.32655820326624885,0.6734417967337512,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C3-P0,C2,C3,2095,Weather Climate,weather climate,0.3206345316258644,0.6793654683741356,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4382,Air Pollution,air pollution,0.43137678268420365,0.5686232173157963,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4339,Buying A Car,buying a car,0.18888210220395785,0.8111178977960422,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4356,Buying A Car,buying a car,0.31944667684720507,0.6805533231527949,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4133,Capital Punishment,capital punishment,0.39133760475736046,0.6086623952426395,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4341,Capital Punishment,capital punishment,0.5078940724090308,0.49210592759096916,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,3902,Care Of The Elderly,care of the elderly,0.38018564113347897,0.619814358866521,"[[0,0],[1,1],[1,2],[2,3],[3,4],[4,5],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4108,Care Of The Elderly,care of the elderly,0.2845715800510761,0.7154284199489239,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4166,Care Of The Elderly,care of the elderly,0.3009183357437082,0.6990816642562918,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4619,Care Of The Elderly,care of the elderly,0.4498889986009359,0.5501110013990641,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4646,Care Of The Elderly,care of the elderly,0.2952915137857687,0.7047084862142313,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4325,Child Care,child care,0.28435924603592666,0.7156407539640733,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4877,Child Care,child care,0.28198707942101797,0.718012920578982,"[[0,0],[1,0],[2,1],[3,2],[4,3],[5,4],[6,5],[7,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4316,Crime,crime,0.43640973209125544,0.5635902679087446,"[[0,0],[1,0],[2,1],[3,2],[4,3],[5,4],[6,5],[7,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4320,Crime,crime,0.4633160635312815,0.5366839364687185,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4336,Crime,crime,0.49223045783755304,0.507769542162447,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4340,Crime,crime,0.40275002814167593,0.5972499718583241,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4048,Drug Testing,drug testing,0.3751944851916049,0.6248055148083951,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4330,Drug Testing,drug testing,0.44641758940106746,0.5535824105989325,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4103,Family Finance,family finance,0.36240923554297344,0.6375907644570266,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4104,Family Finance,family finance,0.3240956760427154,0.6759043239572846,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4353,Family Finance,family finance,0.5027599107897402,0.49724008921025975,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4379,Family Finance,family finance,0.3783624463361823,0.6216375536638177,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4688,Family Finance,family finance,0.4604879363632549,0.5395120636367451,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,3389,Football,football,0.3679711914096463,0.6320288085903537,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4060,Job Benefits,job benefits,0.4486609957054807,0.5513390042945193,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4109,Job Benefits,job benefits,0.36986941544438035,0.6301305845556197,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4171,Job Benefits,job benefits,0.52626118074237,0.47373881925762995,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4319,Job Benefits,job benefits,0.2609994260586602,0.7390005739413398,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4628,Job Benefits,job benefits,0.3987835332042884,0.6012164667957116,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4168,Music,music,0.27985615474301984,0.7201438452569802,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4312,Music,music,0.3957844757981268,0.6042155242018732,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4082,News Media,news media,0.39863036788071726,0.6013696321192827,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4177,News Media,news media,0.2709186390559757,0.7290813609440243,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4345,News Media,news media,0.3092064791221125,0.6907935208778875,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4611,News Media,news media,0.38488810659551465,0.6151118934044854,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4362,Public Education,public education,0.3796584310508049,0.6203415689491951,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4096,Recycling,recycling,0.4621609935904418,0.5378390064095582,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4329,Recycling,recycling,0.38922676947487034,0.6107732305251297,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4358,Recycling,recycling,0.5312913367673617,0.46870866323263827,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4360,Social Change,social change,0.3835703566888682,0.6164296433111318,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,2451,Soviet Union,soviet union,0.40359300221773886,0.5964069977822611,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4333,Taxes,taxes,0.39581301616200093,0.6041869838379991,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4372,Taxes,taxes,0.0998874222758177,0.9001125777241823,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4036,Trial By Jury,trial by jury,0.3810057506334221,0.6189942493665779,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4148,Trial By Jury,trial by jury,0.5030904669439622,0.4969095330560378,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4152,Trial By Jury,trial by jury,0.3517338958562488,0.6482661041437512,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4321,Trial By Jury,trial by jury,0.39265870303194716,0.6073412969680528,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4327,Trial By Jury,trial by jury,0.27574241796186705,0.724257582038133,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,4617,Trial By Jury,trial by jury,0.396625915782044,0.603374084217956,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C2-P0,C4-P0,C2,C4,2095,Weather Climate,weather climate,0.2455654347509948,0.7544345652490052,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4382,Air Pollution,air pollution,0.3843674401645192,0.6156325598354808,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4339,Buying A Car,buying a car,0.2317386234221921,0.7682613765778079,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4356,Buying A Car,buying a car,0.29663880916789453,0.7033611908321055,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4133,Capital Punishment,capital punishment,0.48828720687053306,0.5117127931294669,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4341,Capital Punishment,capital punishment,0.5388499459671596,0.4611500540328404,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,3902,Care Of The Elderly,care of the elderly,0.5410177224499482,0.45898227755005183,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4108,Care Of The Elderly,care of the elderly,0.44439398010341746,0.5556060198965825,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4166,Care Of The Elderly,care of the elderly,0.30142359640463123,0.6985764035953688,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4619,Care Of The Elderly,care of the elderly,0.2958240147390523,0.7041759852609477,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4646,Care Of The Elderly,care of the elderly,0.42731562780513355,0.5726843721948665,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4325,Child Care,child care,0.33489243678748204,0.665107563212518,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4877,Child Care,child care,0.33495650168049396,0.665043498319506,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4316,Crime,crime,0.4747336746214974,0.5252663253785026,"[[0,0],[1,0],[2,1],[3,2],[4,3],[5,4],[5,5],[6,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4320,Crime,crime,0.4426048935192486,0.5573951064807514,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4336,Crime,crime,0.5145225961479267,0.4854774038520733,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4340,Crime,crime,0.48210028355166445,0.5178997164483355,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4048,Drug Testing,drug testing,0.3342371446257577,0.6657628553742423,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4330,Drug Testing,drug testing,0.30349890934711965,0.6965010906528804,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4103,Family Finance,family finance,0.34465975513587666,0.6553402448641233,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4104,Family Finance,family finance,0.3183626842519348,0.6816373157480652,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
P0,C3-P0,C4-P0,C3,C4,4353,Family Finance,family finance,0.3505862740264788,0.6494137259735212,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]",exploratory
