source,condition,architecture,prompt_level,topic,topic_key,conversation_a,conversation_b,route_similarity,route_distance,alignment_path
SB,SB,SB,SB,Capital Punishment,capital punishment,2231,2734,0.20306547016281495,0.796934529837185,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2231,2754,0.15333491687913003,0.84666508312087,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2231,2879,0.16625458660891201,0.833745413391088,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2231,2981,0.20311300375683106,0.7968869962431689,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2231,3029,0.17155419862962318,0.8284458013703768,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2231,3105,0.2214550264774623,0.7785449735225377,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2231,3150,0.20514766299189335,0.7948523370081066,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2231,3247,0.27560063371840426,0.7243993662815957,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2231,3256,0.12247800885132942,0.8775219911486706,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2231,3283,0.21642837351563682,0.7835716264843632,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2231,3367,0.14625682008145746,0.8537431799185425,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2231,3503,0.25347675041085427,0.7465232495891457,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2231,3509,0.21745996840873782,0.7825400315912622,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2231,3543,0.17659990761166233,0.8234000923883377,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2231,3784,0.1460419223697481,0.8539580776302519,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2231,4037,0.19297521165574916,0.8070247883442508,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2231,4129,0.20318864662460334,0.7968113533753967,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2231,4133,0.21346250294152713,0.7865374970584729,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2231,4151,0.15686112524851725,0.8431388747514827,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2231,4341,0.2690978640173013,0.7309021359826987,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2231,4376,0.21282836497544444,0.7871716350245556,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2231,4548,0.11081678922663074,0.8891832107733693,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2231,4736,0.22704418709515073,0.7729558129048493,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2231,4801,0.2068006507247988,0.7931993492752012,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2231,4856,0.22412403529303226,0.7758759647069677,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2488,2546,0.24428859519476132,0.7557114048052387,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2488,2571,0.13646729032877658,0.8635327096712234,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2488,2684,0.15494505846550377,0.8450549415344962,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2488,2717,0.15946033360826084,0.8405396663917392,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2488,2734,0.1718668805580008,0.8281331194419992,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2488,2754,0.1179332740615846,0.8820667259384154,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2488,2879,0.15918827275764436,0.8408117272423556,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2488,2981,0.2078111491739223,0.7921888508260777,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2488,3029,0.09977140526169204,0.900228594738308,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2488,3105,0.19831243838075197,0.801687561619248,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2488,3150,0.22261168905103113,0.7773883109489689,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2488,3247,0.23645428935213142,0.7635457106478686,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2488,3256,0.1256511124082692,0.8743488875917308,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2488,3283,0.1752716934532632,0.8247283065467368,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2488,3367,0.13960167180183403,0.860398328198166,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2488,3503,0.26828745277907284,0.7317125472209272,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2488,3509,0.21002483434612795,0.789975165653872,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2488,3543,0.17413449419635163,0.8258655058036484,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2488,3784,0.1548706907158307,0.8451293092841693,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2488,4037,0.16798161897642716,0.8320183810235728,"[[0,0],[0,1],[1,2],[2,3],[3,4],[4,5],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2488,4129,0.14447471416267843,0.8555252858373216,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2488,4133,0.15916493743470772,0.8408350625652923,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2488,4151,0.16142566684515613,0.8385743331548439,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2488,4341,0.21266414694892055,0.7873358530510794,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2488,4376,0.1517413348583121,0.8482586651416879,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2488,4548,0.11619081107464124,0.8838091889253588,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2488,4736,0.24271172151510023,0.7572882784848998,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2488,4801,0.19189138173215836,0.8081086182678416,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2488,4856,0.18304429019237944,0.8169557098076206,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2546,2571,0.16008877736909077,0.8399112226309092,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2546,2684,0.2703810582584779,0.7296189417415221,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2546,2717,0.17556699573902002,0.82443300426098,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2546,2734,0.1950738812792554,0.8049261187207446,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2546,2754,0.1547845523338105,0.8452154476661895,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2546,2879,0.1302573810083183,0.8697426189916817,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2546,2981,0.15799897469503954,0.8420010253049605,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2546,3029,0.18486066426867198,0.815139335731328,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2546,3105,0.2942949173501809,0.7057050826498191,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2546,3150,0.24671290948154057,0.7532870905184594,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2546,3247,0.2182427315574278,0.7817572684425722,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2546,3256,0.15101168112320495,0.848988318876795,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2546,3283,0.20409302046516875,0.7959069795348312,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2546,3367,0.12877069848838252,0.8712293015116175,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2546,3503,0.28647782438040126,0.7135221756195987,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2546,3509,0.2819462323965277,0.7180537676034723,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2546,3543,0.2388534339945405,0.7611465660054595,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2546,3784,0.17990278168471674,0.8200972183152833,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2546,4037,0.15055568770939987,0.8494443122906001,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2546,4129,0.19319702976279407,0.8068029702372059,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2546,4133,0.24495340968614165,0.7550465903138583,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2546,4151,0.18610267133638703,0.813897328663613,"[[0,0],[0,1],[1,2],[2,3],[3,4],[4,5],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2546,4341,0.3538684504169236,0.6461315495830764,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2546,4376,0.1849075087003682,0.8150924912996318,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2546,4548,0.18128991013749318,0.8187100898625068,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2546,4736,0.24944789122078914,0.7505521087792109,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2546,4801,0.19594931000826588,0.8040506899917341,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2546,4856,0.24582484228015,0.75417515771985,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2571,2684,0.20356966464396953,0.7964303353560305,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2571,2717,0.08897407372254496,0.911025926277455,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2571,2734,0.17119708629347863,0.8288029137065214,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2571,2754,0.0922626331966947,0.9077373668033053,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2571,2879,0.1522960800812666,0.8477039199187334,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2571,2981,0.08179900093003156,0.9182009990699684,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2571,3029,0.13143315290504254,0.8685668470949575,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2571,3105,0.1918006665279386,0.8081993334720614,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2571,3150,0.1654586085030605,0.8345413914969395,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2571,3247,0.14605744442630475,0.8539425555736953,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2571,3256,0.06795722045099839,0.9320427795490016,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2571,3283,0.20141171347388964,0.7985882865261104,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2571,3367,0.16610512491377993,0.8338948750862201,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2571,3503,0.17496074292854524,0.8250392570714548,"[[0,0],[0,1],[1,2],[2,3],[3,4],[4,5],[5,6],[6,7],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2571,3509,0.16472217730744076,0.8352778226925592,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2571,3543,0.1856951894254294,0.8143048105745706,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2571,3784,0.1678190443881824,0.8321809556118176,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2571,4037,0.14412850357544527,0.8558714964245547,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2571,4129,0.19863390584949858,0.8013660941505014,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2571,4133,0.15888212697252113,0.8411178730274789,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2571,4151,0.21932282857552998,0.78067717142447,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2571,4341,0.1843232524508357,0.8156767475491643,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2571,4376,0.06828053272960122,0.9317194672703988,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2571,4548,0.15684600226227707,0.8431539977377229,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2571,4736,0.2018497561947269,0.7981502438052731,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2571,4801,0.12830280777300396,0.871697192226996,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2571,4856,0.16490088908722755,0.8350991109127724,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2684,2717,0.19887158438185149,0.8011284156181485,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2684,2734,0.16232484878248565,0.8376751512175143,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2684,2754,0.1430223288055743,0.8569776711944257,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2684,2879,0.11777296751822319,0.8822270324817768,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2684,2981,0.1753269089814602,0.8246730910185398,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2684,3029,0.16551314982385656,0.8344868501761434,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2684,3105,0.2629946140593452,0.7370053859406548,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2684,3150,0.22630364366595435,0.7736963563340457,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2684,3247,0.1829920727243497,0.8170079272756503,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2684,3256,0.09677462969598427,0.9032253703040157,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2684,3283,0.2272457152833628,0.7727542847166372,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2684,3367,0.18696294778577283,0.8130370522142272,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2684,3503,0.16488136280704913,0.8351186371929509,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2684,3509,0.2139310309306095,0.7860689690693905,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2684,3543,0.19119323429072543,0.8088067657092746,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2684,3784,0.1444410438057434,0.8555589561942566,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2684,4037,0.23192735959412003,0.76807264040588,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2684,4129,0.23497510478525307,0.7650248952147469,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2684,4133,0.18286045668518613,0.8171395433148139,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2684,4151,0.1571101121296944,0.8428898878703056,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2684,4341,0.22726142348765777,0.7727385765123422,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2684,4376,0.16740620939331452,0.8325937906066855,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2684,4548,0.1251411838613321,0.8748588161386679,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2684,4736,0.1722351461821635,0.8277648538178365,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2684,4801,0.1372562302094088,0.8627437697905912,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2684,4856,0.177978028247318,0.822021971752682,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2717,2734,0.12027381665554948,0.8797261833444505,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2717,2754,0.2242872841813679,0.7757127158186321,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2717,2879,0.19503022845617757,0.8049697715438224,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2717,2981,0.19815625273330884,0.8018437472666912,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2717,3029,0.2199016960379433,0.7800983039620567,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2717,3105,0.19274095786566603,0.807259042134334,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2717,3150,0.21513934362479858,0.7848606563752014,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2717,3247,0.20085572030514665,0.7991442796948534,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2717,3256,0.22143347073350783,0.7785665292664922,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2717,3283,0.22072650040552833,0.7792734995944717,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
SB,SB,SB,SB,Capital Punishment,capital punishment,2717,3367,0.14952230174775694,0.8504776982522431,"[[0,0],[1,1],[2,2],[3,3],[4,4],[5,5],[6,6],[7,7]]"
